language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
temb1276,-,-,-,-,-,-,p,-,-,i,-,t,3,-,i,-,-
tupi1273,-,-,-,o,y,e,p,-,-,e,-,-,-,-,i,-,-
guaj1255,-,-,-,a,-,-,m,-,-,o,-,-,-,-,-,-,-
xing1248,m,-,-,u,j,e,p,-,-,e,-,-,-,-,y,-,-
kama1373,-,-,-,o,y,e,p,-,-,e,-,t,-,-,e,-,-
urub1250,-,-,-,-,-,-,p,-,-,e,-,t,e,-,i,-,-
waya1270,-,-,-,-,-,-,p,-,-,e,-,7,-,-,i,-,-
avac1239,-,-,-,-,m,e,p,-,-,e,-,n,-,-,o,a,n
east2555,-,-,-,-,-,-,p,-,-,e,-,t,-,-,i,-,-
para1311,-,-,-,-,-,-,p,-,-,e,-,t,e,-,i,-,-
mbya1239,-,-,-,-,-,-,p,-,-,e,-,t,e,-,i,-,-
guar1292,-,-,-,-,y,e,p,-,-,e,-,-,-,-,i,-,-
nhen1239,-,-,-,-,y,e,p,-,-,e,-,-,-,-,-,-,-
kaya1329,-,-,-,a,y,e,p,-,-,e,-,7,-,-,i,-,-
amun1246,-,-,-,o,j,i,p,-,-,e,-,7,-,-,i,-,-
urue1240,-,-,-,o,y,-,p,-,-,e,-,7,-,-,i,-,-
tenh1241,-,-,-,o,j,i,p,-,-,e,-,j,-,-,i,-,-
paus1244,-,-,-,-,m,u,p,-,-,e,-,8,-,-,o,-,-
emer1243,m,-,-,o,z,e,p,-,-,e,-,-,-,-,-,-,-
toca1235,-,-,-,-,-,-,p,i,t,e,-,7,-,-,i,-,-
para1312,-,-,-,o,r,e,p,e,C,o,-,w,-,-,e,-,-
tapi1254,-,-,-,a,C,e,p,-,-,e,-,-,-,-,-,-,-
anam1249,-,-,-,-,t,i,p,-,-,e,-,7,-,-,i,-,-
guaj1256,m,-,-,a,k,a,m,-,-,u,-,t,u,h,u,-,-
araw1273,-,-,-,-,C,i,p,-,-,e,-,-,-,-,-,-,-
coca1259,-,-,-,-,w,e,p,-,-,e,-,-,-,-,-,-,-
omag1248,-,-,-,-,w,i,p,-,-,i,-,-,-,-,-,-,-
yuqu1240,-,-,-,-,k,-,y,-,-,o,-,y,-,-,o,-,-
siri1273,-,-,-,-,-,-,m,-,-,3,-,-,-,-,3,-,-
sate1243,-,-,-,-,w,-,-,-,-,e,n,t,-,-,u,-,p
awet1244,m,o,m,o,z,-,-,-,-,o,-,c,-,-,u,-,-
