language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
temb1276,-,-,a,-,-,y,-,-,-,-,-
tupi1273,-,-,a,-,-,y,-,-,-,-,-
guaj1255,-,-,a,-,-,z,-,a,h,3,-
xing1248,-,7,a,-,-,y,-,-,-,-,-
urub1250,-,-,-,-,-,h,-,-,-,i,-
waya1270,-,h,a,-,-,y,-,-,-,-,-
east2555,-,h,a,-,-,y,-,a,s,3,-
para1311,-,h,a,-,-,-,-,-,-,i,-
mbya1239,i,r,o,-,-,-,-,-,-,-,-
nhen1239,-,-,a,-,-,i,-,-,-,-,-
kaya1329,-,-,a,-,-,y,-,a,-,i,p
amun1246,-,-,a,-,-,y,-,a,h,i,b
urue1240,-,-,a,-,-,y,-,a,h,i,b
tenh1241,-,-,a,-,-,y,-,a,h,i,b
paus1244,-,h,a,-,-,3,-,-,-,-,-
emer1243,-,-,a,-,-,3,-,-,-,-,-
para1312,-,-,a,-,-,i,w,a,7,e,-
suru1262,-,-,a,-,-,y,-,-,-,-,-
guaj1256,-,-,a,-,-,y,-,a,h,3,-
araw1273,-,h,a,-,-,-,-,-,-,-,-
coca1259,-,-,a,-,-,y,-,-,-,-,-
omag1248,-,s,a,-,-,y,-,-,-,-,-
xeta1241,-,h,a,y,Z,y,-,a,y,-,-
yuqu1240,e,t,a,-,-,i,-,-,-,-,-
siri1273,-,r,e,-,-,y,-,-,-,-,-
sate1243,-,-,e,-,-,y,-,u,N,-,-
