language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
temb1276,-,-,k,-,-,3,-,z,-,e
tupi1273,s,3,k,-,-,3,-,y,-,e
guaj1255,-,-,k,-,-,3,-,-,-,e
xing1248,-,-,k,-,-,3,d,Z,-,e
kama1373,-,-,k,-,-,3,-,y,-,e
urub1250,-,-,k,-,-,3,-,y,-,e
waya1270,-,-,k,-,-,3,-,y,-,e
avac1239,-,-,k,-,-,3,-,y,-,e
east2555,-,-,k,-,-,3,-,y,-,e
para1311,-,-,k,3,h,3,-,y,-,e
mbya1239,-,-,k,-,-,3,d,Z,-,e
guar1292,c,3,k,-,-,3,-,y,-,e
nhen1239,s,i,k,-,-,i,-,-,-,e
kaya1329,-,-,k,-,-,3,-,y,-,e
amun1246,-,-,k,3,h,3,-,y,-,i
urue1240,-,-,k,3,h,3,-,y,-,i
tenh1241,-,-,k,3,h,3,-,y,-,i
paus1244,h,e,k,-,-,i,-,8,-,e
emer1243,-,-,m,o,-,3,-,y,-,-
toca1235,-,-,k,3,-,3,-,s,-,e
para1312,-,-,k,3,-,3,-,C,-,e
tapi1254,-,-,k,3,-,3,-,C,-,e
anam1249,-,-,k,-,-,3,-,y,-,a
apia1248,-,-,k,-,-,3,-,y,s,e
guaj1256,-,-,k,-,-,i,-,y,-,e
araw1273,-,-,C,-,-,i,-,y,-,e
coca1259,-,a,k,-,-,3,-,C,-,a
omag1248,-,a,k,-,s,3,-,-,-,a
xeta1241,-,-,k,-,-,e,-,Z,-,i
yuqu1240,s,i,k,-,-,i,-,y,-,e
siri1273,s,i,k,-,-,i,-,C,-,e
