language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
temb1276,-,-,-,-,-,-,e,-,n,-,i,r,-,-,a
tupi1273,-,-,-,-,-,-,e,-,n,-,3,r,-,-,-
guaj1255,-,-,-,-,-,-,e,3,n,-,i,r,-,-,-
xing1248,-,-,-,k,3,p,3,-,7,-,3,r,-,-,a
kama1373,-,-,-,-,-,-,e,-,n,-,3,r,-,-,-
urub1250,-,-,-,-,-,-,e,-,n,-,3,r,-,-,-
waya1270,-,-,-,k,-,-,u,-,y,-,a,-,-,-,-
avac1239,-,-,-,-,-,p,3,-,k,-,3,r,-,-,-
east2555,-,-,-,-,-,-,e,i,n,d,3,-,-,-,-
para1311,-,t,3,k,-,-,e,-,-,-,-,-,-,-,-
mbya1239,-,-,-,-,-,-,e,-,n,-,3,-,-,-,-
guar1292,-,-,-,-,-,-,i,-,n,d,3,r,-,-,-
nhen1239,-,-,-,-,-,-,e,-,n,-,i,r,-,-,a
kaya1329,-,-,-,-,-,-,e,-,n,-,3,r,-,-,a
amun1246,-,-,-,-,-,-,e,-,n,d,3,r,-,-,-
urue1240,-,-,-,-,-,-,e,-,n,d,3,r,-,-,-
tenh1241,-,-,-,-,-,-,e,-,n,d,3,r,-,-,-
paus1244,-,-,-,-,-,-,e,3,5,-,i,-,-,-,-
emer1243,-,-,-,k,-,-,u,-,5,-,a,-,-,-,-
toca1235,-,-,-,k,3,p,3,-,7,-,3,r,-,-,a
para1312,-,-,-,-,-,-,e,-,n,-,3,r,-,-,-
tapi1254,-,-,-,k,3,p,3,-,h,-,3,t,-,-,-
suru1262,-,-,-,-,-,-,e,-,m,-,i,r,-,-,a
anam1249,-,-,-,-,-,-,e,-,n,-,3,-,-,-,-
apia1248,-,-,-,s,i,r,e,-,n,d,e,r,-,-,a
guaj1256,a,p,i,h,-,-,i,-,-,-,a,r,-,-,-
araw1273,-,-,-,-,-,-,e,-,n,-,i,-,-,-,-
coca1259,-,-,-,k,-,-,u,-,n,i,a,-,-,-,-
omag1248,-,-,-,k,-,-,u,-,n,i,a,-,-,-,-
ache1246,-,-,-,-,-,-,i,-,n,-,3,-,-,-,-
xeta1241,-,-,-,-,-,j,a,-,k,-,u,y,-,-,-
yuqu1240,-,-,-,-,-,-,-,-,-,-,-,r,i,k,i
siri1273,-,-,-,-,-,-,-,-,-,-,a,r,-,-,i
sate1243,-,-,-,-,-,-,-,-,n,-,3,t,-,-,-
awet1244,-,-,-,-,-,-,-,-,n,i,3,t,-,-,-
