language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
temb1276,-,-,z,-,-,-,-,u,k,-,3,r,-,-,-
xing1248,-,-,m,-,-,-,-,-,-,-,3,r,3,n,i
kama1373,-,-,y,-,-,-,-,u,k,-,3,t,-,-,-
waya1270,-,-,s,-,a,-,-,u,t,-,u,-,-,-,-
avac1239,-,-,-,-,-,-,-,i,t,a,i,-,-,-,-
east2555,-,-,y,-,-,-,-,u,k,-,3,-,-,-,-
para1311,-,-,y,-,-,-,-,u,k,-,3,-,-,-,-
mbya1239,d,-,Z,-,-,-,-,u,k,-,3,-,-,-,-
guar1292,-,-,y,-,-,-,-,u,k,-,3,r,-,-,-
urub1250,-,-,y,-,-,-,-,u,k,-,3,r,-,-,-
nhen1239,-,-,y,-,-,-,-,u,k,-,i,r,a,-,-
amun1246,d,-,Z,-,-,-,-,3,k,-,3,r,-,-,-
tenh1241,-,-,y,-,-,-,-,u,k,-,3,r,-,-,-
emer1243,-,-,s,-,a,-,-,u,t,-,u,-,-,-,-
toca1235,-,-,y,-,-,-,-,o,k,-,3,r,3,-,-
para1312,-,-,C,-,-,-,-,o,k,-,3,r,-,-,-
tapi1254,-,-,S,-,-,-,-,o,k,-,3,r,-,-,-
suru1262,-,-,i,t,i,N,w,o,-,-,i,-,-,-,-
coca1259,t,-,e,-,-,-,-,w,-,-,e,-,-,-,-
omag1248,t,-,i,-,-,-,-,u,-,-,i,-,-,-,-
xeta1241,b,i,y,-,-,-,-,-,h,-,a,y,-,-,-
yuqu1240,-,-,-,-,-,-,-,-,s,-,a,l,-,-,-
siri1273,-,-,-,-,-,-,-,i,t,-,a,-,-,-,-
sate1243,-,-,-,-,-,-,-,u,k,-,3,t,-,-,-
awet1244,-,-,-,-,-,-,-,u,k,-,3,t,-,-,-
