language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
temb1276,-,-,k,3,-,-,h,e,-,-,-,-
tupi1273,-,-,k,3,-,-,s,e,-,-,-,-
guaj1255,t,a,k,i,-,-,h,e,-,-,-,-
xing1248,-,-,k,3,-,-,h,e,-,-,-,-
kama1373,-,-,k,3,-,-,-,e,-,-,-,-
urub1250,-,-,k,3,-,-,s,e,-,-,-,-
waya1270,-,-,k,3,-,-,s,e,-,-,-,-
avac1239,-,-,k,3,-,-,-,e,-,-,-,-
east2555,-,-,k,3,-,-,s,e,-,-,-,-
para1311,-,-,k,3,-,-,s,e,-,-,-,-
mbya1239,-,-,k,3,-,-,C,e,-,-,-,-
guar1292,-,-,k,3,t,-,s,e,-,-,-,-
nhen1239,-,-,k,i,-,-,s,e,-,-,-,-
kaya1329,-,-,y,3,-,-,-,-,-,-,-,-
amun1246,-,-,k,3,-,-,t,i,h,a,b,-
urue1240,-,-,k,3,-,-,7,i,-,-,-,-
tenh1241,-,-,k,3,-,-,h,e,-,-,7,i
paus1244,-,-,k,i,-,-,h,e,-,-,-,-
emer1243,m,a,r,i,-,-,y,a,-,-,-,-
toca1235,-,-,k,3,-,-,h,e,-,-,-,-
para1312,-,-,k,3,-,-,7,e,-,-,-,-
tapi1254,-,-,k,3,-,-,C,e,-,-,-,-
suru1262,-,-,k,3,-,-,s,e,-,-,-,-
guaj1256,t,a,k,3,-,-,-,-,-,-,-,-
araw1273,-,-,-,i,-,-,C,i,-,-,-,-
coca1259,-,-,k,3,-,-,C,3,-,-,-,-
omag1248,-,-,k,3,-,-,C,i,-,-,-,-
xeta1241,-,-,k,3,t,i,h,a,-,-,-,-
yuqu1240,-,-,k,i,-,-,s,e,-,-,-,-
siri1273,-,-,k,i,-,-,s,e,-,-,-,-
sate1243,-,-,k,3,-,-,s,e,-,-,-,-
awet1244,-,-,k,3,-,-,t,e,-,-,-,-
