language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
temb1276,-,-,-,m,u,n,-,e,h,e,w
xing1248,-,-,-,m,o,n,-,e,p,-,-
kama1373,c,-,i,m,-,-,-,-,-,-,-
avac1239,-,-,-,p,o,r,-,u,-,-,-
kaya1329,-,-,-,m,u,n,-,e,p,-,-
east2555,-,-,-,m,o,n,-,e,-,-,-
para1311,-,-,-,m,o,n,d,e,-,-,-
mbya1239,-,-,-,m,o,n,-,e,-,-,-
guar1292,-,-,-,m,o,n,d,e,p,-,-
nhen1239,-,-,-,m,u,n,d,e,w,-,-
emer1243,-,-,-,m,o,d,-,e,-,-,-
toca1235,-,-,-,m,o,n,-,e,m,-,-
para1312,-,-,-,m,o,n,-,e,m,-,-
guaj1256,-,-,-,m,-,-,-,3,k,-,-
omag1248,-,-,-,-,a,r,-,i,t,a,-
yuqu1240,t,o,a,m,o,r,-,e,-,-,-
sate1243,s,o,k,p,-,-,-,e,p,a,N
