language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
xing1248,-,-,m,-,u,-,-,p,-,e,-
kama1373,-,a,m,-,a,-,-,p,-,e,-
waya1270,-,-,m,-,u,-,-,p,-,e,n
avac1239,-,-,m,-,o,-,-,p,-,e,n
kaya1329,-,-,-,-,-,-,-,p,-,e,n
east2555,-,-,-,-,-,-,-,p,-,e,-
para1311,-,-,m,-,o,-,-,p,-,e,-
mbya1239,-,-,m,-,o,-,-,p,-,e,-
guar1292,-,-,m,b,u,y,m,b,-,u,y
urub1250,-,-,m,-,u,-,-,p,-,e,-
nhen1239,-,a,y,-,u,-,-,k,-,a,-
urue1240,-,-,m,-,o,-,-,p,-,e,m
tenh1241,-,-,k,-,a,-,-,-,-,-,-
toca1235,-,-,m,-,o,-,-,p,-,e,n
tapi1254,-,-,m,-,u,-,-,p,-,e,n
suru1262,-,-,-,-,-,-,-,p,-,e,n
guaj1256,-,-,z,-,o,-,-,k,-,a,-
araw1273,-,-,m,-,o,-,-,p,-,e,n
coca1259,-,-,S,-,a,-,-,w,t,a,-
omag1248,-,-,s,-,e,-,-,b,-,u,y
xeta1241,s,o,r,-,o,-,-,-,-,-,-
yuqu1240,-,-,-,-,-,-,-,p,-,e,n
siri1273,-,-,m,-,o,-,-,p,-,e,-
sate1243,-,-,-,-,-,-,-,w,-,e,y
awet1244,-,-,-,-,-,-,-,k,-,a,-
