language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
temb1276,-,-,p,-,-,u,-,k,-,-,a,-
tupi1273,-,-,p,-,-,u,-,k,-,-,a,-
guaj1255,-,-,p,-,-,u,-,k,-,-,a,-
xing1248,-,-,p,-,-,o,-,k,-,-,a,-
kama1373,-,-,h,-,-,u,-,k,-,-,a,-
urub1250,-,-,p,-,-,u,-,k,-,-,a,-
waya1270,-,-,p,-,-,u,-,k,-,-,a,-
avac1239,-,-,p,-,-,u,-,k,-,-,a,-
east2555,-,-,p,-,-,u,-,k,-,-,a,-
para1311,-,-,p,-,-,u,-,k,-,-,a,-
mbya1239,-,-,m,-,-,u,-,k,-,-,a,-
guar1292,-,-,p,-,-,u,-,k,-,-,a,-
nhen1239,-,-,p,-,-,u,-,k,-,-,a,-
kaya1329,-,-,y,-,-,-,-,-,-,-,a,i
amun1246,-,-,p,-,-,u,-,k,-,-,a,-
urue1240,-,-,p,-,-,u,-,k,-,-,a,-
tenh1241,-,-,p,-,-,u,-,k,-,-,a,-
paus1244,-,-,p,-,-,u,-,k,-,-,a,y
emer1243,d,-,Z,-,-,e,-,k,-,-,a,-
toca1235,-,-,p,-,-,o,-,k,-,-,a,-
para1312,-,-,p,-,-,o,-,k,-,-,a,-
tapi1254,-,-,p,-,-,o,-,k,-,-,a,-
suru1262,C,i,m,e,r,i,-,-,-,-,a,-
anam1249,-,-,p,-,-,u,-,k,-,-,a,-
guaj1256,-,-,m,-,-,a,-,k,-,-,a,-
araw1273,-,-,y,-,-,u,-,r,-,-,i,-
coca1259,-,a,p,-,-,u,-,k,-,-,a,-
omag1248,-,a,p,-,-,u,-,k,-,-,a,-
ache1246,d,-,Z,-,-,u,i,y,-,-,a,-
xeta1241,d,-,Z,-,-,-,-,-,-,-,a,i
yuqu1240,-,-,y,-,-,u,-,y,-,-,a,i
siri1273,-,-,-,-,-,i,-,k,-,-,a,-
sate1243,-,-,-,-,-,-,-,k,3,r,3,-
