language,x1,x2,x3,x4,x5,x6,x7
temb1276,-,a,w,a,-,t,i
xing1248,-,a,w,a,-,C,i
kama1373,-,a,w,a,-,c,i
waya1270,-,a,w,a,-,s,i
avac1239,-,a,w,a,-,t,i
kaya1329,-,a,w,a,-,c,i
east2555,-,a,w,a,-,t,i
para1311,-,a,v,a,-,t,i
mbya1239,-,a,w,a,-,C,i
guar1292,-,a,b,a,-,C,i
urub1250,-,a,w,a,-,S,i
nhen1239,-,a,b,a,-,t,i
urue1240,-,a,w,a,-,C,i
tenh1241,-,a,b,a,-,t,i
emer1243,-,a,w,a,-,c,i
toca1235,-,a,w,a,t,S,i
para1312,-,a,b,a,-,C,i
tapi1254,h,o,w,o,-,S,i
suru1262,-,a,w,a,-,C,i
guaj1256,-,-,w,a,-,C,i
araw1273,-,a,b,a,-,C,i
coca1259,-,a,w,a,-,t,i
omag1248,-,a,w,a,-,t,i
ache1246,-,-,b,a,-,t,e
yuqu1240,-,i,b,a,-,C,i
siri1273,-,a,b,a,-,C,i
sate1243,-,a,w,a,-,t,i
awet1244,-,a,w,a,-,t,i
