language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
temb1276,-,a,-,-,-,-,m,a,n,-
tupi1273,-,a,-,-,-,-,m,a,n,-
guaj1255,-,3,-,-,-,-,m,3,n,-
xing1248,-,a,-,-,-,-,m,3,n,-
kama1373,-,a,-,-,-,-,m,a,n,-
urub1250,-,a,-,-,-,-,m,a,n,-
waya1270,-,a,-,-,-,-,m,a,-,-
avac1239,-,a,-,-,-,-,m,a,n,a
east2555,-,a,-,-,-,-,m,a,-,-
para1311,-,a,-,-,-,-,m,a,-,-
mbya1239,-,o,-,-,-,-,k,3,-,-
guar1292,-,a,-,-,-,-,m,a,r,-
nhen1239,-,a,-,-,-,-,m,a,n,a
kaya1329,-,a,-,-,-,-,m,a,n,-
amun1246,-,a,-,-,-,-,m,a,n,a
urue1240,-,a,-,-,-,-,m,a,n,a
tenh1241,-,a,-,-,-,-,m,a,n,a
paus1244,-,3,-,-,-,-,m,3,-,-
emer1243,-,a,-,-,-,-,m,a,n,-
toca1235,-,a,-,-,-,-,m,3,n,-
para1312,-,a,-,-,-,-,m,3,n,-
tapi1254,-,a,-,-,-,-,m,3,n,-
suru1262,-,a,-,-,-,-,m,o,n,-
anam1249,-,a,-,-,-,-,m,3,-,-
apia1248,-,a,-,-,-,-,m,a,n,-
guaj1256,-,a,-,-,-,-,m,a,n,-
araw1273,-,a,-,-,-,-,m,i,-,-
coca1259,-,a,-,-,-,-,m,a,n,a
omag1248,-,a,-,-,-,-,m,a,n,a
yuqu1240,y,a,k,w,i,k,w,i,-,-
siri1273,-,a,-,-,-,-,m,a,-,-
sate1243,-,a,-,-,-,-,m,a,n,-
awet1244,-,a,-,-,-,-,m,a,n,-
