language,x1,x2,x3,x4,x5,x6,x7,x8
temb1276,-,k,-,-,a,m,-,-
xing1248,-,k,-,-,3,m,-,-
kama1373,-,k,-,-,a,m,-,-
waya1270,-,k,-,-,a,-,-,-
avac1239,-,k,-,-,a,m,-,-
kaya1329,-,k,-,-,a,m,-,-
east2555,-,k,-,-,a,m,b,3
para1311,-,k,-,-,a,m,-,a
mbya1239,-,k,-,-,a,-,-,-
guar1292,a,k,-,-,a,-,-,-
urub1250,-,k,-,-,a,m,b,3
nhen1239,-,k,-,-,a,m,-,i
amun1246,-,k,-,-,a,m,-,a
urue1240,-,k,-,-,a,m,-,a
tenh1241,-,k,-,-,a,m,-,a
emer1243,-,k,-,-,a,m,-,o
para1312,-,k,-,-,o,m,-,-
tapi1254,-,k,-,-,3,m,-,-
guaj1256,-,k,-,-,a,m,-,a
coca1259,-,k,-,-,a,m,-,a
omag1248,-,k,-,-,a,m,-,a
yuqu1240,e,k,i,t,a,-,-,-
siri1273,-,k,i,-,a,-,-,-
sate1243,-,n,-,-,a,m,-,-
awet1244,-,k,-,-,a,m,-,-
