language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
temb1276,-,-,z,-,-,o,-,r,o,m,-,-,o
tupi1273,-,-,y,-,-,u,-,r,u,m,-,-,u
guaj1255,-,-,z,-,-,o,-,r,o,m,-,-,o
urub1250,-,-,y,-,-,u,-,r,u,m,-,-,u
avac1239,-,-,k,-,-,u,-,r,u,-,-,-,a
east2555,u,-,w,-,-,a,n,d,a,k,-,-,a
para1311,-,-,-,-,-,a,n,d,a,-,-,-,i
mbya1239,-,-,-,-,-,a,n,d,a,-,-,-,i
nhen1239,-,-,y,-,-,e,-,r,i,m,-,-,u
paus1244,-,-,-,-,-,-,-,-,-,m,i,k,i
emer1243,-,-,k,-,-,u,-,r,u,j,-,-,a
para1312,-,-,C,-,-,o,-,r,o,m,-,-,o
tapi1254,-,-,k,-,-,o,-,r,o,w,-,-,a
suru1262,y,a,k,-,-,o,-,r,o,n,-,-,a
araw1273,-,-,y,-,-,u,-,r,u,m,-,-,u
coca1259,-,-,k,u,y,e,-,r,-,-,-,-,u
omag1248,u,-,k,w,-,i,-,r,-,-,-,-,u
siri1273,i,-,b,-,-,-,-,-,a,m,-,-,o
sate1243,-,-,y,-,-,u,-,r,u,m,-,-,u
