language,x1,x2,x3,x4,x5,x6
temb1276,m,e,-,r,u,-
tupi1273,m,e,-,r,u,-
guaj1255,m,e,-,r,u,-
xing1248,m,e,-,r,u,-
kama1373,m,e,i,r,u,p
urub1250,m,e,-,r,u,-
waya1270,m,e,-,l,u,-
east2555,m,e,-,r,u,-
para1311,m,e,-,r,u,-
mbya1239,m,e,-,r,u,-
guar1292,m,e,-,r,u,-
nhen1239,m,e,-,r,u,-
kaya1329,m,e,-,r,u,-
tenh1241,m,e,-,r,u,-
paus1244,m,e,-,r,u,-
emer1243,b,e,-,r,u,-
toca1235,m,e,-,r,o,-
para1312,m,e,-,r,o,b
anam1249,m,e,-,r,u,i
araw1273,m,e,-,r,u,-
coca1259,m,e,-,r,u,-
omag1248,m,i,-,r,u,-
ache1246,b,e,-,r,u,-
xeta1241,m,e,-,r,u,-
yuqu1240,b,e,-,r,u,-
siri1273,m,e,-,r,u,-
sate1243,-,-,-,w,i,n
awet1244,-,-,-,t,i,n
