language,x1,x2,x3,x4,x5,x6
temb1276,-,w,e,w,e,w
tupi1273,-,b,e,b,e,-
guaj1255,-,w,e,w,e,-
xing1248,-,w,e,w,e,-
kama1373,-,w,e,w,e,-
urub1250,-,w,e,w,e,-
waya1270,-,w,e,w,e,-
avac1239,-,w,e,w,e,-
east2555,-,v,e,v,e,-
para1311,-,v,e,v,e,-
mbya1239,-,b,e,b,e,-
guar1292,-,b,e,b,e,-
nhen1239,-,w,e,w,e,-
kaya1329,-,w,e,w,e,-
amun1246,-,b,e,b,e,-
urue1240,-,b,e,b,e,-
tenh1241,-,b,e,b,e,-
paus1244,-,w,e,w,e,-
emer1243,-,w,e,w,e,-
toca1235,-,w,e,w,e,-
para1312,-,b,e,b,e,-
tapi1254,-,w,e,w,e,-
anam1249,-,w,a,w,a,-
guaj1256,-,w,e,w,e,-
araw1273,-,w,e,w,e,-
coca1259,-,u,-,w,e,-
omag1248,u,w,i,w,i,-
xeta1241,-,b,e,b,e,-
yuqu1240,-,b,e,b,e,-
siri1273,m,b,e,b,e,-
sate1243,-,m,o,p,3,-
