language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
temb1276,-,-,-,-,-,a,-,z,-,u,-,k,-
tupi1273,-,-,-,-,-,a,-,y,-,u,-,k,-
guaj1255,u,w,3,-,r,a,-,p,-,e,-,-,-
xing1248,-,-,-,-,-,a,-,y,-,u,-,-,-
kama1373,-,-,-,-,-,a,-,y,-,3,-,k,-
urub1250,-,-,-,-,r,3,m,b,-,o,-,-,-
waya1270,-,-,-,-,-,a,-,y,i,3,-,-,-
east2555,-,-,-,-,-,a,-,y,-,3,-,-,-
mbya1239,u,g,u,y,r,a,-,p,-,e,-,-,-
nhen1239,-,-,-,-,s,a,-,y,k,a,-,-,-
tenh1241,-,-,-,-,-,a,-,y,-,3,-,k,-
paus1244,-,-,-,-,-,a,-,8,-,i,-,w,e
emer1243,-,-,-,-,-,a,-,j,-,3,-,g,-
para1312,-,-,-,-,-,-,-,w,-,3,o,m,-
suru1262,-,-,-,-,-,a,-,s,-,3,-,g,-
araw1273,-,-,-,-,-,a,-,y,-,3,-,C,e
coca1259,-,-,-,-,c,a,-,y,-,-,-,k,a
omag1248,-,-,-,-,s,a,-,y,-,3,-,k,a
xeta1241,-,-,-,-,-,a,-,Z,-,3,-,-,-
yuqu1240,-,-,-,-,r,a,-,y,-,i,-,-,-
siri1273,e,-,-,-,r,a,-,C,-,i,-,-,-
