language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
temb1276,t,e,-,-,t,-,-,e,k,a,t,u
xing1248,-,e,-,-,7,-,-,e,-,-,-,-
kama1373,c,e,-,-,7,-,-,e,-,-,-,-
waya1270,-,e,-,-,7,-,-,e,-,-,-,-
avac1239,-,e,-,-,-,-,-,-,-,-,-,-
kaya1329,-,e,-,-,7,-,-,e,-,-,-,-
east2555,h,e,-,-,-,-,-,e,-,-,-,-
para1311,h,e,-,-,7,-,-,e,-,-,-,-
mbya1239,h,e,-,-,7,-,-,e,-,-,-,-
urub1250,h,e,-,-,7,-,-,e,-,-,-,-
nhen1239,s,e,-,-,-,-,-,e,-,-,-,-
amun1246,-,e,-,-,7,-,-,e,-,-,-,-
urue1240,-,e,-,-,7,-,-,e,-,-,-,-
tenh1241,-,e,-,-,7,-,-,e,-,-,-,-
emer1243,-,e,-,-,b,-,-,3,g,-,-,-
para1312,C,3,-,-,t,-,-,3,g,-,-,-
tapi1254,h,e,-,-,7,-,-,e,-,-,-,-
suru1262,-,e,-,-,7,-,-,e,-,-,-,-
guaj1256,h,e,-,-,7,-,-,e,-,-,-,-
araw1273,h,e,-,-,w,-,-,u,-,-,-,-
coca1259,c,e,-,-,-,-,-,i,n,-,-,-
omag1248,s,-,-,-,-,-,-,i,-,-,-,-
ache1246,-,e,-,-,N,-,-,a,-,-,t,u
xeta1241,h,i,-,3,k,w,a,a,-,-,-,-
yuqu1240,-,e,s,u,X,-,-,i,-,-,-,-
siri1273,C,e,-,-,y,-,-,-,-,-,-,-
sate1243,-,e,-,-,7,-,-,e,-,-,-,-
awet1244,-,e,-,-,7,-,-,e,-,-,-,-
