language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
temb1276,-,-,-,e,m,-,i,-,r,e,k,-,o,-
xing1248,-,-,-,e,m,-,i,-,r,i,k,-,a,r
kama1373,-,-,-,e,m,-,i,-,r,e,k,-,o,-
waya1270,-,-,-,-,-,-,-,-,l,e,k,w,a,-
avac1239,-,-,-,e,m,-,i,-,r,e,k,-,o,-
kaya1329,-,-,-,-,m,-,i,-,r,e,k,-,o,-
east2555,-,-,-,e,m,b,i,-,r,e,k,-,o,-
para1311,-,-,-,e,m,b,i,-,r,e,k,-,o,-
mbya1239,-,-,-,e,m,-,i,-,r,e,k,-,o,-
guar1292,-,-,-,e,m,-,i,-,r,e,k,-,o,-
urub1250,-,a,k,e,h,-,a,-,r,-,-,-,-,-
nhen1239,-,-,-,i,m,-,i,-,r,i,k,-,u,-
amun1246,g,a,r,e,m,-,i,-,r,e,h,-,e,-
urue1240,-,-,-,i,m,-,i,-,r,i,k,-,o,-
tenh1241,-,-,-,e,m,-,i,-,r,e,k,-,o,-
emer1243,-,-,r,e,-,-,-,-,r,e,k,w,a,t
toca1235,-,-,-,-,-,-,-,-,-,a,t,-,3,-
para1312,-,-,-,-,C,-,i,-,r,a,t,-,3,g
tapi1254,-,-,-,-,-,-,-,-,-,a,t,-,3,-
suru1262,-,-,-,e,m,-,i,-,r,e,k,-,o,-
guaj1256,-,-,h,a,m,-,i,-,r,e,k,-,o,-
araw1273,-,-,-,e,m,-,3,-,d,3,k,-,a,-
coca1259,-,-,-,e,m,-,i,-,r,i,k,-,u,a
omag1248,-,-,-,-,m,-,i,-,r,i,k,-,u,a
ache1246,-,-,-,-,b,-,-,-,r,e,k,-,o,-
xeta1241,-,-,-,-,m,-,i,-,r,a,d,-,a,-
yuqu1240,-,-,-,-,b,-,i,a,n,e,s,-,i,-
siri1273,-,-,-,e,d,-,i,-,r,e,k,-,o,-
awet1244,-,-,-,-,-,-,-,-,-,a,t,-,3,-
