language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
temb1276,a,-,-,m,-,a,n,-,i,-,z,u,-,-,-
tupi1273,a,-,-,m,-,i,n,-,i,-,y,u,-,-,-
guaj1255,a,-,-,m,-,a,n,-,e,-,z,u,-,-,-
xing1248,a,-,-,m,-,3,n,-,i,d,Z,u,-,-,-
kama1373,a,-,-,m,-,i,n,-,i,-,y,u,-,-,-
urub1250,-,-,-,m,-,o,n,-,e,-,y,u,-,-,-
waya1270,a,7,3,m,-,3,n,-,3,-,y,u,-,-,-
avac1239,a,-,-,m,-,a,n,-,3,-,y,u,-,-,-
east2555,-,-,-,m,-,a,n,-,3,-,y,u,-,-,-
para1311,-,-,-,m,-,a,n,-,3,-,y,u,-,-,-
mbya1239,a,-,-,m,-,a,n,-,e,d,Z,u,-,-,-
guar1292,-,-,-,m,-,a,n,d,i,-,y,u,-,-,-
nhen1239,a,-,-,m,-,a,n,-,i,-,y,u,-,-,-
kaya1329,a,-,-,m,-,3,n,-,e,-,y,u,-,-,-
amun1246,a,-,-,m,-,a,n,d,i,-,y,u,-,-,-
urue1240,a,-,-,m,-,a,n,d,i,-,y,u,-,-,-
tenh1241,a,-,-,m,-,a,n,d,i,-,y,u,-,-,-
paus1244,-,-,-,m,-,a,n,-,i,-,Z,u,-,-,-
emer1243,-,-,-,m,u,i,n,-,u,-,y,u,-,-,-
toca1235,a,-,-,m,-,3,n,-,i,-,s,o,-,-,-
para1312,a,-,-,m,-,3,n,-,3,-,C,o,-,-,-
tapi1254,a,-,-,m,-,a,n,-,i,-,C,o,-,-,-
suru1262,a,-,-,m,-,o,n,-,i,-,s,u,-,a,-
anam1249,-,-,-,m,-,e,n,-,i,-,j,u,-,-,-
araw1273,-,-,-,m,-,i,n,-,i,d,Z,u,-,-,-
coca1259,a,-,-,m,-,a,n,-,i,-,-,u,-,-,-
omag1248,a,-,-,m,-,a,n,-,i,-,-,u,-,-,-
yuqu1240,-,-,-,-,-,-,n,-,i,-,b,o,-,-,-
siri1273,-,-,-,-,-,-,n,-,i,t,S,u,-,-,-
sate1243,a,-,-,m,-,o,k,-,i,u,s,u,7,a,p
