language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
temb1276,-,n,u,-,p,-,-,3,-,-,-
xing1248,-,n,o,-,p,-,-,i,-,-,N
kama1373,-,n,u,-,p,-,-,a,-,-,-
waya1270,-,n,u,-,p,-,-,a,-,-,-
avac1239,-,n,u,-,p,-,-,a,-,-,-
kaya1329,-,n,u,-,p,-,-,a,-,-,-
east2555,-,n,u,-,p,-,-,a,-,-,-
mbya1239,-,-,u,n,g,-,-,a,-,-,-
guar1292,-,k,-,-,w,-,-,a,-,-,-
urub1250,-,n,u,-,p,-,-,a,-,-,-
nhen1239,-,n,u,-,p,-,-,a,-,-,-
amun1246,-,n,u,-,p,-,-,a,-,-,-
urue1240,-,n,u,-,p,-,-,a,-,-,-
tenh1241,-,n,u,-,p,-,-,a,-,-,-
emer1243,-,n,o,-,p,-,-,a,-,-,-
toca1235,-,n,o,-,p,-,-,o,-,-,-
para1312,-,n,o,-,p,-,-,o,-,-,-
tapi1254,-,n,o,-,p,-,-,3,-,-,-
suru1262,-,n,u,-,p,-,-,o,-,-,-
guaj1256,-,-,-,-,m,-,-,e,t,e,k
araw1273,-,n,o,-,p,-,-,i,-,-,-
coca1259,i,n,u,-,p,-,-,a,-,-,-
omag1248,i,n,u,-,p,-,-,a,-,-,-
xeta1241,-,5,u,-,p,-,-,a,-,-,-
yuqu1240,-,k,u,-,t,o,r,a,-,-,-
sate1243,-,-,-,-,-,-,-,a,h,i,k
