language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
urub1250,-,y,e,n,e,r,3,r,3,-,g,a,-,-
waya1270,-,p,e,n,-,-,-,-,-,-,-,-,-,-
avac1239,-,-,-,-,-,-,a,-,i,-,S,o,-,-
east2555,-,-,-,-,-,-,a,-,i,-,s,o,-,-
para1311,-,-,-,-,-,-,a,-,i,-,C,o,-,-
mbya1239,-,m,e,n,-,-,a,-,-,-,s,3,-,-
guar1292,-,-,-,-,-,-,-,-,e,-,C,a,r,i
nhen1239,-,y,-,-,-,-,a,-,y,-,C,-,-,-
paus1244,-,-,-,-,-,-,a,-,i,-,C,o,-,-
toca1235,-,-,-,-,-,-,a,t,3,a,h,3,-,-
para1312,-,-,-,-,-,-,o,-,-,-,s,o,-,-
tapi1254,-,-,-,-,-,-,r,-,i,-,h,o,-,-
suru1262,-,-,-,-,-,-,o,-,-,-,S,a,-,-
apia1248,-,-,-,-,-,-,a,-,i,-,h,o,-,-
guaj1256,-,-,-,-,-,-,a,-,y,-,-,e,-,-
coca1259,-,y,-,-,-,-,a,-,y,-,S,i,-,-
omag1248,m,i,-,-,-,-,a,-,-,-,s,i,-,-
xeta1241,-,-,-,-,-,-,a,-,i,-,C,o,-,-
siri1273,-,-,-,-,-,-,o,-,-,-,c,o,-,-
sate1243,-,-,-,-,-,-,a,t,i,-,t,o,z,a
