language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
tupi1273,-,a,s,e,o,-,k,-,a,-,-
guaj1255,-,-,-,-,-,-,7,-,a,z,-
kama1373,-,a,-,i,-,-,k,w,a,t,-
urub1250,k,u,r,-,u,-,k,w,a,-,-
waya1270,k,u,l,-,u,-,k,-,a,7,o
east2555,-,a,s,-,e,-,-,-,o,-,-
para1311,-,a,h,-,3,-,7,-,o,-,-
mbya1239,-,a,-,-,3,-,7,-,o,-,-
guar1292,y,e,s,-,3,-,7,-,o,-,-
nhen1239,k,u,r,-,u,-,k,-,a,-,-
kaya1329,y,u,-,-,e,-,7,-,o,k,-
paus1244,8,i,h,-,i,-,7,-,o,i,-
emer1243,k,u,l,-,u,-,k,-,a,g,-
para1312,-,a,m,-,a,-,7,-,3,b,-
guaj1256,y,a,-,-,-,-,t,-,3,-,-
araw1273,-,-,-,-,-,-,7,-,a,y,-
omag1248,-,u,r,-,u,-,r,-,u,-,-
yuqu1240,s,o,k,-,3,a,t,-,a,-,-
siri1273,C,o,-,-,-,-,s,-,o,i,-
