language,x1,x2,x3,x4,x5,x6,x7
temb1276,-,-,h,-,y,t,3
xing1248,-,-,h,-,i,t,3
kama1373,-,-,a,-,i,t,3
waya1270,o,w,a,-,i,t,3
east2555,-,-,a,-,i,t,3
para1311,-,t,a,-,i,t,3
mbya1239,-,h,a,-,i,t,3
urub1250,-,h,a,-,i,t,3
nhen1239,-,u,a,-,-,t,i
amun1246,-,-,a,-,i,t,3
urue1240,-,-,a,-,i,t,3
tenh1241,-,-,a,-,i,t,3
emer1243,-,w,a,-,i,t,i
toca1235,-,-,h,-,i,t,3
para1312,-,-,a,-,3,t,3
tapi1254,-,-,a,-,i,t,3
omag1248,-,s,a,-,y,t,i
ache1246,-,-,e,-,i,t,3
yuqu1240,-,-,k,-,i,s,a
siri1273,e,-,k,w,i,s,a
sate1243,-,-,o,-,-,k,-
