language,x1,x2,x3,x4,x5,x6,x7,x8
temb1276,p,-,-,-,-,3,-,-
xing1248,p,-,-,-,-,3,-,-
kama1373,p,-,-,-,-,3,-,-
waya1270,p,-,-,-,-,3,-,-
avac1239,p,-,-,-,-,3,-,N
kaya1329,p,-,-,-,-,3,-,-
east2555,p,-,-,-,-,3,-,-
para1311,p,-,-,-,-,3,-,-
mbya1239,p,-,-,-,-,3,-,-
guar1292,p,-,-,-,-,3,-,-
urub1250,p,-,-,-,-,3,-,-
nhen1239,p,-,-,-,-,i,-,-
amun1246,p,-,-,-,-,3,-,a
urue1240,p,-,-,-,-,3,-,a
tenh1241,p,-,-,-,-,3,-,a
emer1243,p,-,-,-,-,3,-,-
toca1235,p,-,-,-,-,3,-,-
para1312,p,-,-,-,-,3,-,-
tapi1254,m,-,-,-,-,3,-,-
suru1262,p,-,-,-,-,3,-,-
guaj1256,p,-,-,-,-,3,-,-
araw1273,p,-,-,-,-,3,-,-
coca1259,p,-,-,-,-,3,t,a
omag1248,p,-,-,-,-,3,t,a
ache1246,p,-,-,-,-,3,C,a
xeta1241,p,u,r,u,h,a,-,-
yuqu1240,-,-,-,-,-,i,s,a
siri1273,-,-,-,-,-,i,-,-
sate1243,p,-,-,-,-,3,-,-
awet1244,p,-,-,-,-,3,-,-
