language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
temb1276,-,-,t,-,-,-,u,-,-,-,t,3,-,r,-,-,-,-,-
kama1373,-,-,t,-,-,-,u,-,-,-,t,3,-,t,-,-,-,-,-
waya1270,p,a,7,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
east2555,-,-,t,-,-,-,u,-,-,-,t,3,-,-,-,-,-,-,-
mbya1239,-,-,t,-,-,-,u,-,-,-,t,3,-,-,-,-,-,-,-
guar1292,-,-,m,-,-,-,i,-,-,a,N,a,-,-,-,-,-,-,-
urub1250,-,-,-,-,-,-,-,-,-,-,-,i,-,h,e,m,a,-,i
nhen1239,-,-,t,-,-,-,u,-,-,-,t,i,-,r,-,-,a,-,-
amun1246,-,-,t,-,-,-,u,-,-,-,t,3,-,r,-,-,-,-,-
tenh1241,-,-,t,-,-,-,u,-,-,-,t,3,-,r,-,-,-,-,-
emer1243,p,a,7,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
toca1235,-,-,t,-,-,-,o,-,-,-,t,3,-,r,-,-,a,-,-
para1312,-,-,k,-,-,-,3,-,-,-,b,3,-,r,-,-,a,h,3
tapi1254,-,-,t,-,-,-,o,-,-,-,t,3,-,t,-,-,-,-,-
suru1262,-,-,t,-,-,-,u,-,-,-,t,3,-,r,-,-,-,-,-
araw1273,-,-,-,-,-,-,u,-,-,-,d,a,-,-,-,-,-,-,-
coca1259,-,-,p,-,-,-,a,-,-,-,-,i,-,-,-,-,-,-,-
omag1248,-,-,t,-,-,-,u,-,-,-,t,3,-,r,-,-,a,-,-
ache1246,-,-,t,-,-,-,u,-,-,-,t,3,-,-,-,-,-,-,-
yuqu1240,-,-,t,a,i,r,u,k,i,a,t,u,n,d,-,-,a,-,-
siri1273,-,-,C,-,-,-,-,-,-,-,-,a,-,r,-,-,e,-,-
sate1243,-,a,m,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-
awet1244,-,-,t,-,-,-,u,-,-,-,t,3,-,t,-,-,-,-,-
