language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
temb1276,t,a,-,-,k,w,a,-,-,r,-,-,-
tupi1273,t,a,-,-,k,w,a,-,-,r,-,-,-
guaj1255,t,a,-,-,k,w,a,-,-,r,-,-,-
xing1248,t,a,-,u,k,-,a,-,-,r,-,-,-
kama1373,t,a,7,a,k,w,a,-,-,t,-,-,-
urub1250,t,a,-,-,k,w,a,-,-,r,-,-,-
waya1270,t,a,-,-,k,w,a,-,-,r,i,-,-
avac1239,t,a,-,-,k,w,a,-,-,r,-,-,-
east2555,t,a,-,-,k,w,a,-,-,r,a,s,3
para1311,t,a,-,-,k,w,a,-,-,r,a,-,-
mbya1239,t,a,-,-,k,w,a,-,o,w,-,-,3
guar1292,t,a,-,-,k,w,a,-,-,r,-,-,-
nhen1239,t,a,-,-,k,w,a,-,-,r,a,-,-
kaya1329,-,a,-,-,k,w,a,-,-,r,-,-,-
paus1244,t,a,-,-,k,w,a,-,-,r,a,-,-
emer1243,-,-,-,-,k,w,a,m,a,n,-,-,-
para1312,t,a,-,a,k,w,a,-,-,r,-,-,-
guaj1256,t,a,-,-,k,w,a,-,-,r,a,-,-
araw1273,t,a,-,-,7,-,a,-,-,k,u,-,-
coca1259,t,a,-,-,k,-,a,-,-,r,a,-,-
ache1246,t,a,-,-,k,w,a,-,-,-,-,-,-
xeta1241,t,a,-,-,k,w,a,-,-,-,-,-,-
siri1273,t,a,-,-,k,w,a,-,-,-,-,-,-
sate1243,-,a,-,-,k,w,a,-,-,r,a,-,-
