language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
temb1276,-,p,i,h,u,n,-,-,-,-
tupi1273,-,p,i,S,u,n,-,-,-,-
guaj1255,-,p,i,h,u,n,-,-,-,-
xing1248,-,p,i,-,o,n,-,-,-,-
kama1373,-,p,i,c,u,n,-,-,-,-
urub1250,-,p,i,h,u,n,-,-,-,-
waya1270,-,p,i,y,u,-,-,-,-,-
avac1239,-,p,i,-,u,n,-,-,-,-
east2555,-,h,-,-,u,-,-,-,-,-
para1311,-,h,-,-,u,-,-,-,-,-
mbya1239,-,-,-,-,u,-,-,-,-,-
guar1292,-,-,-,-,u,-,-,-,-,-
nhen1239,-,p,i,S,u,n,-,a,-,-
kaya1329,-,-,-,-,u,n,-,-,-,-
amun1246,3,p,3,t,u,n,-,a,-,-
urue1240,3,p,3,t,u,n,-,a,-,-
tenh1241,3,p,3,t,u,n,-,a,-,-
paus1244,-,-,-,-,u,-,-,-,-,-
emer1243,-,h,-,-,u,n,-,-,-,-
toca1235,-,p,i,h,o,n,-,-,-,-
para1312,-,p,i,-,o,n,-,-,-,-
tapi1254,-,-,-,-,o,n,-,-,-,-
suru1262,-,p,3,s,u,n,-,-,-,-
anam1249,-,p,3,t,u,-,-,-,-,-
apia1248,-,n,i,m,u,r,-,o,-,-
guaj1256,-,p,i,h,u,-,-,-,-,-
coca1259,-,-,-,c,u,n,-,i,-,-
omag1248,-,-,-,s,u,n,-,i,-,-
ache1246,n,y,o,7,o,-,-,-,-,-
xeta1241,-,h,-,-,u,n,t,a,y,-
yuqu1240,-,-,-,t,o,d,-,a,r,u
siri1273,-,-,-,-,o,d,-,e,-,-
sate1243,-,h,-,-,u,n,-,-,-,-
awet1244,-,k,-,-,i,l,-,a,-,w
