language,x1,x2,x3,x4,x5,x6,x7,x8
temb1276,-,-,-,k,-,3,w,-
tupi1273,-,-,-,k,-,3,b,-
guaj1255,-,-,-,k,-,3,w,-
xing1248,-,-,-,k,-,3,w,-
kama1373,-,-,-,k,-,3,p,-
urub1250,-,-,-,k,-,3,-,-
waya1270,-,-,-,k,-,3,-,-
avac1239,-,-,-,k,-,3,w,-
east2555,-,-,-,k,-,3,-,-
para1311,-,-,-,k,-,3,-,-
mbya1239,-,-,-,k,-,3,-,-
guar1292,-,-,-,k,-,3,-,-
nhen1239,-,-,-,k,-,3,w,a
kaya1329,-,-,-,k,-,3,p,-
amun1246,-,-,-,k,-,3,b,-
urue1240,-,-,-,k,-,3,b,-
tenh1241,-,-,-,k,-,3,b,-
paus1244,-,-,-,k,-,i,-,-
emer1243,-,-,-,k,-,3,-,-
toca1235,-,-,-,k,-,3,w,-
para1312,-,-,-,k,-,3,-,-
tapi1254,-,-,-,k,-,3,p,-
suru1262,-,-,-,k,-,3,b,-
anam1249,-,-,-,k,-,3,-,-
apia1248,-,-,-,k,-,3,w,-
guaj1256,-,-,-,k,-,3,-,-
araw1273,i,w,i,C,-,i,-,-
coca1259,-,-,-,k,-,3,w,a
omag1248,-,-,-,k,-,3,w,a
xeta1241,-,-,-,k,-,e,-,-
yuqu1240,-,-,-,k,i,i,-,-
siri1273,-,-,-,k,-,i,-,-
sate1243,-,-,-,N,-,3,p,-
awet1244,-,-,-,k,-,3,p,-
