language,x1,x2,x3,x4,x5,x6,x7,x8
temb1276,z,a,n,-,-,e,-,-
tupi1273,y,a,n,-,d,e,-,-
guaj1255,z,a,n,-,-,e,-,-
xing1248,j,a,n,-,-,e,-,-
kama1373,y,e,n,-,-,e,-,-
urub1250,y,a,n,-,d,e,-,-
waya1270,y,a,n,-,-,e,-,-
avac1239,y,a,n,-,-,e,-,-
east2555,y,a,n,-,d,e,-,-
para1311,y,a,n,-,-,e,-,-
mbya1239,y,a,7,-,-,e,-,-
guar1292,y,a,n,-,d,e,-,-
nhen1239,y,a,n,-,d,e,-,-
kaya1329,y,a,n,-,-,e,-,-
amun1246,5,a,n,-,d,e,-,-
urue1240,-,a,r,-,-,e,-,-
tenh1241,5,a,n,-,d,e,-,-
paus1244,8,a,n,-,-,e,-,-
emer1243,-,-,n,o,d,e,-,-
toca1235,c,a,n,-,-,e,-,-
para1312,C,a,n,-,-,e,-,-
tapi1254,C,a,n,-,-,e,-,-
anam1249,y,e,n,-,-,e,-,-
guaj1256,-,a,r,-,-,e,-,a
araw1273,b,3,d,-,-,e,-,-
coca1259,-,i,n,-,-,i,-,-
omag1248,y,i,n,-,-,i,-,-
yuqu1240,-,-,n,a,d,e,-,-
siri1273,n,a,n,-,d,e,-,-
sate1243,-,a,-,-,-,i,t,o
awet1244,c,a,n,-,-,e,-,-
