language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
temb1276,-,-,-,3,-,-,k,-,3,m,-,-,-,-
xing1248,-,-,-,a,-,-,k,-,3,m,-,-,-,-
kama1373,-,-,-,a,-,-,k,-,3,m,-,-,-,-
waya1270,s,-,-,u,-,-,7,-,u,-,-,-,-,-
avac1239,r,-,-,u,-,-,r,-,u,-,-,-,-,-
kaya1329,-,-,-,a,-,-,k,-,3,m,-,-,-,-
east2555,-,-,-,a,-,-,k,-,3,-,-,-,-,-
para1311,-,-,-,a,-,-,k,-,3,-,-,-,-,-
mbya1239,-,-,-,a,-,-,k,-,3,-,-,-,-,-
guar1292,-,-,-,a,-,-,k,-,i,-,-,-,-,-
urub1250,-,-,-,a,-,-,k,-,3,m,-,-,-,-
nhen1239,-,-,-,a,-,-,k,-,3,m,-,-,-,-
amun1246,-,-,-,a,-,-,k,-,3,m,-,-,-,-
urue1240,-,-,-,a,-,-,k,-,3,m,-,-,-,-
tenh1241,-,-,-,-,-,-,k,-,3,m,-,-,-,-
emer1243,-,-,-,-,-,-,t,-,3,7,-,-,u,t
toca1235,-,-,-,a,-,-,k,-,3,m,-,-,-,-
para1312,-,-,-,a,-,-,k,-,3,m,-,-,-,-
tapi1254,-,-,-,a,-,-,k,-,3,m,-,-,-,-
suru1262,-,-,-,a,-,-,k,-,3,m,-,-,-,-
guaj1256,t,-,-,a,-,-,7,-,a,m,u,h,u,-
coca1259,t,3,-,a,-,-,-,-,-,-,-,-,-,-
omag1248,t,3,-,a,-,-,-,-,-,-,-,-,-,-
xeta1241,-,-,-,a,-,-,x,i,a,p,-,-,a,-
yuqu1240,-,i,s,a,-,-,-,-,i,-,-,-,-,-
siri1273,5,i,-,a,-,-,-,-,-,-,-,-,-,-
sate1243,-,-,-,a,p,u,k,-,-,-,-,-,-,-
