language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
temb1276,-,-,-,-,-,C,-,-,i,n,-,i,-,-,N,-,-,-
kama1373,m,-,-,o,-,p,-,-,i,r,-,u,-,-,-,-,-,-
waya1270,m,-,-,o,-,s,-,-,i,k,-,a,-,-,-,-,-,-
avac1239,-,-,-,-,-,t,-,-,i,n,-,i,-,-,N,-,-,-
kaya1329,m,-,-,o,-,s,-,-,i,n,-,i,-,-,N,-,-,-
east2555,m,-,-,u,-,t,-,-,i,n,-,i,-,-,-,-,-,-
para1311,m,b,-,o,-,h,-,-,-,-,-,3,-,-,p,-,-,a
mbya1239,m,-,-,o,m,b,-,-,i,r,-,u,-,-,-,-,-,-
guar1292,-,-,-,-,-,p,-,-,i,r,-,u,-,-,-,-,-,-
urub1250,m,-,-,u,-,S,-,-,i,n,k,a,-,-,-,-,-,-
nhen1239,-,-,-,-,-,t,-,-,i,n,-,i,-,-,-,-,-,-
amun1246,g,w,a,3,-,t,-,-,3,r,-,3,-,-,g,-,-,-
urue1240,-,-,-,-,-,t,-,-,i,n,-,i,-,-,N,-,-,-
tenh1241,-,-,-,-,-,t,-,-,i,n,-,i,-,-,N,-,-,-
para1312,m,-,-,o,-,t,o,b,3,-,-,-,-,-,m,-,-,-
guaj1256,-,-,-,-,-,C,-,-,i,n,-,i,-,-,-,-,-,-
coca1259,-,-,-,-,-,-,-,-,-,k,-,3,p,a,-,-,c,a
omag1248,-,-,-,-,-,-,-,-,i,k,-,i,-,a,n,a,t,a
yuqu1240,b,-,-,e,-,t,-,-,u,b,-,a,-,-,-,-,-,-
sate1243,-,-,-,-,-,-,-,-,-,N,-,a,-,-,N,-,-,-
