language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
temb1276,-,-,-,-,-,-,p,a,n,a,m,-,-,-,-,-
xing1248,-,-,-,-,-,-,p,a,n,3,m,-,-,-,-,-
waya1270,-,-,-,-,-,-,p,a,n,a,-,-,-,-,-,-
avac1239,-,-,-,-,-,-,p,a,n,a,m,-,-,-,-,-
east2555,-,-,-,-,-,-,p,a,n,a,p,-,-,a,n,a
para1311,-,-,-,-,-,-,p,a,n,a,m,-,-,-,-,i
mbya1239,-,-,-,-,-,-,p,-,-,o,p,-,-,-,-,o
guar1292,-,-,-,-,-,-,p,a,n,-,-,-,-,-,-,a
urub1250,-,-,-,-,-,-,p,a,n,a,m,-,-,-,-,-
nhen1239,-,-,-,-,-,-,p,a,n,a,p,-,-,a,n,a
tenh1241,-,-,-,-,-,-,p,a,n,a,m,-,-,-,-,a
emer1243,b,-,-,a,h,-,p,a,n,a,m,-,-,-,-,-
para1312,-,-,-,-,-,-,p,3,k,a,b,-,-,-,-,-
tapi1254,-,-,-,-,-,-,p,3,k,a,p,3,k,a,w,a
guaj1256,-,-,-,-,-,-,p,a,n,a,-,-,-,-,-,-
araw1273,-,-,-,-,-,-,t,a,n,i,-,-,-,-,-,-
coca1259,-,-,-,-,-,-,p,a,n,a,m,-,-,-,-,a
omag1248,-,-,-,-,-,-,p,a,n,a,m,-,-,-,-,a
ache1246,-,-,-,-,-,-,p,a,n,a,-,-,-,-,-,-
xeta1241,-,-,-,-,-,-,p,a,n,a,-,-,-,-,-,-
yuqu1240,-,-,-,-,-,-,X,o,X,o,-,-,-,-,-,-
siri1273,-,-,-,-,-,-,h,a,n,a,-,-,-,-,-,-
sate1243,m,o,r,o,-,-,p,e,7,i,-,-,-,-,-,-
awet1244,k,u,y,u,k,u,y,-,-,u,-,-,-,-,-,-
