language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
temb1276,-,-,p,-,-,3,-,t,3,-,w,-,-,3,-,-
tupi1273,-,-,p,-,-,3,-,t,3,-,b,-,-,o,-,-
guaj1255,-,-,p,-,-,3,-,t,3,-,w,-,-,a,-,-
xing1248,-,-,p,-,-,e,-,C,i,-,v,u,-,u,-,-
kama1373,-,-,p,o,p,3,-,t,3,-,w,-,-,o,-,-
waya1270,-,-,p,-,-,3,-,t,3,-,w,-,-,o,-,-
east2555,-,-,m,-,b,o,-,r,3,-,-,-,-,-,-,-
para1311,-,-,p,-,-,3,-,t,3,-,v,-,-,o,-,-
mbya1239,-,-,p,-,-,3,-,t,3,-,v,-,-,o,-,-
nhen1239,-,-,p,-,-,u,-,S,i,-,r,-,-,u,-,-
tenh1241,-,-,p,-,-,o,-,k,-,-,-,-,-,o,-,g
paus1244,-,-,p,-,-,o,-,t,i,-,w,-,-,o,-,-
emer1243,-,-,p,-,-,o,-,t,3,-,w,-,-,o,-,-
para1312,-,-,p,-,-,o,-,t,3,-,b,-,-,o,-,-
tapi1254,-,-,p,-,-,3,-,r,-,-,-,-,-,o,-,-
suru1262,m,u,p,-,-,o,i,r,-,-,-,-,-,o,-,-
anam1249,-,-,p,-,-,u,-,t,u,-,h,-,-,u,-,-
guaj1256,-,-,p,-,-,3,-,t,3,-,v,-,-,3,-,3
araw1273,-,-,p,-,-,i,-,t,i,-,w,-,-,u,-,-
coca1259,y,u,m,-,-,u,-,-,i,-,y,-,-,a,r,i
omag1248,y,u,m,-,-,-,-,-,i,a,w,-,-,3,r,a
ache1246,-,-,-,-,-,-,-,k,u,-,w,-,-,e,-,-
yuqu1240,y,i,b,-,-,i,-,-,-,-,k,-,-,i,-,-
siri1273,-,-,m,-,-,i,-,n,-,-,g,-,-,a,-,-
sate1243,-,-,p,-,-,o,-,-,-,-,w,3,r,o,-,-
