language,x1,x2,x3,x4,x5,x6,x7,x8
temb1276,-,-,r,-,-,e,-,-
tupi1273,-,-,n,-,-,e,-,-
guaj1255,-,-,n,-,-,e,-,-
xing1248,-,-,n,-,-,e,-,-
kama1373,-,-,n,-,-,e,-,-
urub1250,-,-,n,-,-,e,-,-
avac1239,-,-,n,-,-,e,-,-
east2555,-,-,n,-,-,e,-,-
para1311,-,-,n,-,-,e,-,-
mbya1239,-,-,n,-,-,e,-,-
guar1292,-,-,n,-,d,e,-,-
nhen1239,-,-,n,-,-,e,-,-
kaya1329,-,e,n,-,-,e,-,-
amun1246,-,-,n,e,h,e,-,-
urue1240,-,-,n,e,h,e,-,-
tenh1241,-,-,d,e,h,e,-,-
paus1244,-,-,n,-,-,e,-,-
emer1243,-,-,n,-,-,e,-,-
toca1235,-,e,n,-,-,e,-,-
para1312,-,e,n,-,-,e,-,-
tapi1254,C,a,n,-,-,e,-,-
suru1262,-,-,n,-,-,e,-,-
anam1249,-,e,n,-,-,e,-,-
guaj1256,-,-,n,-,-,i,y,a
araw1273,-,-,n,-,-,e,-,-
coca1259,-,e,n,-,-,e,-,-
omag1248,-,i,n,-,-,i,-,-
ache1246,-,-,d,-,-,e,-,-
yuqu1240,-,-,d,-,-,e,-,-
siri1273,-,-,n,-,-,e,-,-
sate1243,-,e,n,-,-,-,-,-
awet1244,-,e,n,-,-,-,-,-
