language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
temb1276,-,-,k,-,-,a,-,z,3,m,-,-
xing1248,m,u,k,-,-,a,d,Z,3,m,-,-
kama1373,-,-,k,-,-,a,-,y,3,m,-,-
waya1270,-,-,k,-,-,a,-,y,3,-,-,-
avac1239,-,-,k,-,-,3,-,n,3,m,-,-
east2555,m,o,k,-,-,a,-,5,3,-,-,-
para1311,-,-,k,-,-,a,-,5,3,-,-,-
mbya1239,-,-,k,-,-,a,-,5,e,-,-,-
urub1250,-,-,k,-,-,a,-,y,i,m,-,-
nhen1239,-,-,k,-,-,a,-,5,e,m,u,-
amun1246,-,-,k,-,-,a,7,5,3,m,-,-
urue1240,-,-,k,-,-,a,7,5,3,m,-,-
tenh1241,-,-,k,-,-,a,7,5,3,m,-,-
emer1243,-,o,p,-,-,a,-,-,o,p,a,r
para1312,-,-,k,-,-,a,-,C,3,m,-,-
tapi1254,-,-,k,-,-,a,-,C,3,m,-,-
coca1259,-,-,c,u,p,a,-,r,a,-,-,-
omag1248,-,u,k,-,-,a,-,y,3,m,a,-
ache1246,-,-,k,-,-,a,-,y,a,-,-,-
xeta1241,m,a,k,-,-,a,-,n,3,-,-,-
yuqu1240,-,-,k,i,-,a,-,y,a,-,-,-
siri1273,-,-,k,-,-,a,-,C,a,-,-,-
awet1244,-,o,p,-,-,a,-,t,-,-,-,-
