language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
tupi1273,3,b,3,k,u,-,7,-,-,i,-,-
guaj1255,3,w,a,C,-,-,-,-,-,i,g,-
kama1373,-,7,3,c,-,-,-,-,-,i,N,-
urub1250,3,w,3,-,-,-,-,-,-,-,-,-
waya1270,3,-,-,s,-,-,-,-,-,i,-,-
avac1239,u,k,u,t,-,-,-,-,-,i,N,a
east2555,3,v,3,k,u,i,t,-,-,i,-,-
para1311,3,b,3,k,u,-,7,-,-,i,-,-
mbya1239,i,t,a,k,u,-,7,-,-,i,-,-
guar1292,3,b,3,k,u,-,7,-,-,i,-,-
nhen1239,i,w,i,k,u,-,-,-,-,i,-,-
kaya1329,-,y,i,s,-,-,-,-,-,i,N,-
amun1246,3,b,3,t,-,-,-,-,-,i,N,a
urue1240,3,b,3,t,-,-,-,-,-,i,N,a
tenh1241,3,b,3,t,-,-,-,-,-,i,N,a
paus1244,i,w,i,k,u,-,7,3,c,3,-,-
emer1243,3,w,3,s,-,-,-,-,-,i,N,-
toca1235,-,7,3,C,-,-,-,-,-,-,-,-
para1312,-,-,3,C,-,-,-,-,-,i,g,-
araw1273,i,b,i,C,-,-,-,-,-,i,-,-
coca1259,-,-,i,t,i,-,n,-,-,i,-,-
omag1248,-,-,i,t,i,-,n,-,-,i,-,-
yuqu1240,i,b,i,k,i,-,C,-,-,i,-,-
siri1273,3,t,a,k,3,3,S,-,-,3,-,-
