language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
temb1276,-,-,-,-,p,-,e,-,-,-
tupi1273,-,-,-,-,p,-,e,-,-,-
guaj1255,-,-,-,-,p,-,e,-,-,-
xing1248,-,-,-,-,p,-,e,-,-,-
kama1373,-,-,a,-,p,-,e,-,-,-
urub1250,-,-,-,-,p,-,e,-,-,-
waya1270,-,-,-,-,p,e,e,-,-,-
avac1239,-,-,a,-,p,-,e,-,-,-
east2555,-,-,a,-,p,-,e,-,-,-
para1311,-,-,a,-,p,-,e,-,-,-
mbya1239,-,-,a,-,p,-,e,-,-,-
guar1292,-,-,a,-,p,-,e,r,-,-
nhen1239,-,-,-,-,p,-,e,-,-,-
kaya1329,-,-,a,-,p,-,e,-,-,-
amun1246,-,-,-,-,p,-,e,h,e,a
urue1240,-,-,-,-,p,-,e,h,e,a
tenh1241,-,-,-,-,p,-,e,h,e,a
paus1244,-,-,a,-,p,-,e,-,-,-
emer1243,-,-,-,-,p,-,e,-,-,-
toca1235,-,-,-,-,p,-,e,-,-,-
para1312,-,-,-,-,p,e,e,-,-,-
tapi1254,-,-,a,-,p,-,e,-,-,-
suru1262,-,-,-,-,p,-,e,-,-,-
anam1249,-,-,-,-,p,-,a,-,-,-
apia1248,-,-,-,-,p,-,e,-,-,-
guaj1256,-,-,-,-,p,-,e,-,-,-
araw1273,r,-,e,-,p,-,e,-,-,-
coca1259,-,-,-,-,p,-,e,-,-,-
omag1248,-,-,-,-,p,-,i,-,-,-
ache1246,-,-,-,-,p,-,e,-,-,-
xeta1241,-,-,-,-,p,-,e,-,-,-
yuqu1240,-,-,i,k,w,-,e,-,-,-
siri1273,-,-,a,-,-,-,e,-,-,-
sate1243,m,o,a,-,p,-,-,-,-,-
awet1244,-,-,-,-,m,-,e,-,-,-
