language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
temb1276,-,-,-,-,-,-,z,-,u,-,r,-,-,-,a,w,-,-,-
xing1248,-,-,-,-,-,-,m,-,u,i,t,-,-,-,-,-,-,-,-
kama1373,-,-,-,-,-,-,p,-,o,-,-,-,-,-,i,-,-,-,-
waya1270,-,-,-,-,-,-,m,-,o,-,k,-,-,-,i,-,-,-,-
east2555,-,-,-,-,-,-,y,-,o,-,r,-,-,-,a,-,-,-,-
para1311,-,-,-,-,-,-,y,-,o,-,r,-,-,-,a,-,-,-,-
mbya1239,d,-,-,-,-,-,Z,-,o,-,r,-,-,-,a,-,-,-,-
guar1292,-,-,-,-,-,-,y,-,o,-,r,-,-,-,a,-,-,-,-
urub1250,-,-,-,-,-,-,y,-,i,-,r,-,-,-,a,r,-,-,-
nhen1239,-,-,-,-,-,-,y,-,u,-,r,-,-,-,a,w,-,-,-
amun1246,-,-,-,-,-,-,-,-,-,-,r,-,-,-,a,b,-,-,-
urue1240,-,-,-,-,-,-,-,-,-,-,r,-,-,-,a,b,-,-,-
tenh1241,-,-,-,-,-,-,-,-,-,-,r,-,-,-,a,b,-,-,-
emer1243,-,-,-,-,-,-,y,-,e,-,r,-,-,-,a,-,-,-,-
para1312,m,o,-,-,-,-,h,-,i,-,n,-,-,-,-,-,-,-,-
tapi1254,-,-,-,-,-,-,k,-,a,-,n,-,-,-,a,m,-,-,-
suru1262,-,-,-,-,-,-,w,-,a,-,r,-,-,-,a,w,-,-,-
coca1259,t,3,k,3,t,a,w,-,a,-,r,-,-,-,a,-,-,-,-
omag1248,-,-,-,-,-,-,y,-,u,-,r,-,-,-,a,w,a,k,a
xeta1241,-,-,-,-,-,-,p,-,o,-,r,-,-,-,a,-,-,-,-
yuqu1240,-,-,-,-,-,-,m,-,o,-,r,o,k,i,a,-,-,-,-
siri1273,-,-,-,-,-,-,n,d,o,-,s,-,-,-,o,-,-,-,-
awet1244,-,-,-,-,-,-,z,-,-,-,-,-,-,-,a,p,-,-,-
