language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
temb1276,-,-,-,-,k,-,-,-,-,u,-,z,-,-,3,-,-,-
tupi1273,-,-,-,-,k,-,-,-,-,u,-,5,-,-,a,-,-,-
guaj1255,i,h,3,a,7,-,-,-,-,u,-,-,-,-,-,-,-,-
xing1248,-,-,-,-,k,-,-,-,-,u,-,5,-,-,3,-,-,-
kama1373,-,-,-,-,k,-,-,-,-,u,-,y,-,-,a,-,-,-
urub1250,-,-,-,-,k,-,-,-,-,u,-,y,-,-,a,-,-,-
waya1270,-,-,-,-,k,-,-,-,-,u,-,y,-,-,a,-,-,-
avac1239,-,-,-,-,k,-,-,-,-,u,-,y,-,-,a,-,-,-
east2555,-,-,-,-,k,-,-,-,-,u,-,N,-,-,a,-,-,-
para1311,-,-,-,-,k,-,-,-,-,u,-,5,-,-,a,-,-,-
mbya1239,-,-,-,-,k,-,-,-,-,u,-,N,-,-,a,-,-,-
guar1292,-,-,-,-,k,-,-,-,-,u,-,y,-,-,a,-,-,-
nhen1239,-,-,-,-,k,-,-,-,-,u,-,y,-,-,a,-,-,-
kaya1329,-,-,-,-,k,-,-,-,-,u,-,y,-,-,a,-,-,-
amun1246,-,-,-,-,k,-,-,-,-,u,-,5,-,-,a,-,-,-
urue1240,-,-,-,-,k,-,-,-,-,u,-,5,-,-,a,-,-,-
tenh1241,-,-,-,-,k,-,-,-,-,u,-,5,-,-,a,-,-,-
paus1244,-,-,-,-,k,-,-,-,-,u,-,8,-,-,3,-,-,-
emer1243,-,-,-,-,-,-,-,-,-,-,-,w,-,-,a,i,w,i
toca1235,-,-,-,-,k,-,-,-,-,o,-,s,-,-,o,-,-,-
para1312,-,-,-,-,k,-,-,-,-,o,-,C,-,-,u,-,-,-
tapi1254,-,-,-,-,k,-,-,-,-,o,-,C,-,-,3,-,-,-
suru1262,-,-,-,-,k,-,-,-,-,u,-,s,-,-,o,-,-,-
anam1249,-,-,-,-,k,-,-,-,-,u,-,y,-,-,a,-,-,-
apia1248,-,-,-,-,k,-,-,-,-,u,-,5,a,N,a,-,-,-
guaj1256,-,-,-,-,k,-,-,-,-,w,a,y,-,-,a,-,-,-
araw1273,-,-,-,-,k,-,-,-,-,u,-,5,-,-,i,-,-,-
coca1259,-,-,-,-,w,a,-,-,-,i,-,n,-,-,a,-,-,-
omag1248,-,-,-,-,w,a,-,-,-,i,-,n,-,-,u,-,-,-
ache1246,-,-,-,-,k,-,-,-,-,u,-,y,-,-,a,-,-,-
xeta1241,-,-,-,-,k,-,-,-,-,o,-,5,-,-,a,-,-,-
yuqu1240,-,-,-,-,k,y,-,-,-,u,-,y,-,-,a,-,-,-
siri1273,-,-,-,-,k,-,-,-,-,u,-,5,-,-,a,-,-,-
sate1243,-,-,-,-,h,a,r,3,p,o,r,i,-,-,a,-,-,-
awet1244,-,-,-,-,k,-,-,-,-,u,-,y,-,-,a,-,-,-
