language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
temb1276,-,t,a,-,-,n,-,-,i,m,-,u,k,-
xing1248,-,t,a,-,-,n,-,-,u,m,-,u,k,-
waya1270,-,t,a,-,-,n,-,-,i,m,-,u,-,-
east2555,-,t,a,-,-,n,-,-,i,m,-,u,-,-
para1311,-,t,a,-,-,n,-,-,i,m,-,u,-,-
mbya1239,-,t,a,-,-,n,-,-,i,m,-,u,-,-
guar1292,-,t,a,-,-,n,-,-,i,m,b,u,-,-
urub1250,-,t,a,-,-,n,-,-,i,m,-,u,k,-
nhen1239,-,t,a,-,-,n,-,-,i,m,-,u,k,a
amun1246,-,t,a,-,-,n,-,-,i,m,-,u,k,a
urue1240,-,t,a,-,-,n,-,-,i,m,-,u,k,a
tenh1241,-,t,a,-,-,n,-,-,i,m,-,u,k,a
emer1243,-,t,a,-,-,n,-,-,i,b,-,u,g,-
toca1235,a,t,a,-,-,C,-,-,i,N,-,-,-,-
para1312,a,t,a,-,-,p,3,w,e,r,-,-,-,-
araw1273,-,t,a,-,-,d,-,-,3,m,-,o,-,-
coca1259,-,t,a,-,-,n,-,-,i,m,-,u,k,a
omag1248,-,t,a,-,-,n,-,-,i,m,-,u,k,a
yuqu1240,-,t,a,-,-,t,-,-,a,h,-,o,-,-
siri1273,-,t,a,-,-,t,-,-,a,b,-,a,-,-
sate1243,-,-,3,w,3,r,-,-,-,-,-,u,p,-
