language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
temb1276,-,z,a,k,-,-,-,-,a,r,e,-
xing1248,d,Z,a,k,-,-,-,-,a,r,e,-
kama1373,-,y,a,k,-,-,-,-,a,r,e,-
waya1270,-,y,a,k,-,-,-,-,a,r,e,-
avac1239,-,y,a,k,-,-,-,-,a,r,e,-
kaya1329,-,y,a,k,-,-,-,-,a,r,e,-
east2555,-,y,a,k,-,-,-,-,a,r,e,-
para1311,-,y,a,k,-,-,-,-,a,r,e,-
mbya1239,d,Z,a,k,-,-,-,-,a,r,e,-
urub1250,-,y,a,k,-,-,-,-,a,r,e,-
nhen1239,-,y,a,k,-,-,-,-,a,r,e,-
tenh1241,-,y,a,k,-,-,-,-,a,r,e,-
emer1243,d,Z,a,k,-,-,-,-,a,r,e,-
toca1235,-,s,a,k,-,-,-,-,a,r,e,-
para1312,d,Z,a,k,-,-,-,-,a,r,e,-
tapi1254,-,C,a,k,-,-,-,-,a,r,e,-
guaj1256,-,y,a,k,-,-,-,-,a,r,e,-
araw1273,-,5,e,C,-,-,-,-,e,r,e,-
coca1259,-,y,a,k,-,-,-,-,a,r,e,-
yuqu1240,-,y,i,k,-,-,i,-,a,r,e,-
siri1273,-,n,i,k,-,-,-,-,a,r,e,-
sate1243,-,y,a,k,-,-,-,-,a,r,e,-
awet1244,-,-,-,t,o,p,e,p,3,r,i,t
