language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
temb1276,-,-,-,a,-,-,-,h,-,-,-,-,-,3,-,-,-,-
tupi1273,m,a,r,a,-,-,-,7,-,-,-,-,-,a,-,-,r,-
guaj1255,m,-,-,a,7,e,-,h,-,-,-,-,-,3,-,-,-,-
xing1248,m,-,-,a,-,-,-,r,-,-,-,-,-,i,-,-,n,-
kama1373,-,-,-,a,-,-,-,k,-,-,-,-,-,u,-,-,p,-
urub1250,-,-,-,a,-,-,-,h,-,-,-,-,-,3,-,-,-,-
waya1270,t,e,k,o,-,-,-,l,-,-,-,-,-,a,-,-,-,-
avac1239,m,-,-,a,-,-,-,r,-,-,-,-,-,a,-,-,n,-
east2555,-,-,-,a,-,-,-,s,-,-,-,-,-,3,-,-,-,-
para1311,-,-,-,a,-,-,-,s,-,-,-,-,-,3,-,-,-,-
mbya1239,m,-,b,a,-,-,-,7,-,e,-,a,C,3,-,-,-,-
guar1292,-,-,-,a,-,-,-,c,-,-,-,-,-,3,-,-,-,-
tenh1241,t,-,-,e,t,i,-,r,-,-,-,-,-,u,-,-,-,-
paus1244,m,-,-,a,-,-,-,r,-,-,-,-,-,a,-,-,-,-
emer1243,b,-,-,a,-,-,-,7,-,e,l,a,-,3,-,-,-,-
toca1235,-,-,-,a,-,-,-,h,-,-,-,-,-,3,-,-,-,-
para1312,-,-,-,a,-,-,-,h,-,-,-,-,-,3,b,a,7,e
guaj1256,-,-,-,a,-,-,-,h,-,-,-,-,-,3,-,-,-,-
araw1273,h,-,-,a,-,-,-,h,-,-,-,-,-,i,-,-,-,-
coca1259,-,-,-,a,-,-,-,y,k,u,-,-,-,a,-,-,-,-
omag1248,-,-,-,a,-,-,-,y,k,u,-,-,-,a,-,-,-,-
yuqu1240,r,-,-,a,-,-,-,s,-,-,-,-,-,i,-,-,-,-
siri1273,-,-,-,a,-,-,-,s,-,-,-,-,-,i,-,-,-,-
awet1244,-,-,-,a,k,u,p,7,-,-,-,-,-,a,-,-,-,-
