language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
temb1276,-,-,-,p,u,k,-,-,-,-,u
xing1248,-,-,-,p,o,k,-,-,-,-,o
kama1373,-,-,-,w,u,k,-,-,-,-,u
waya1270,-,-,-,p,u,k,-,-,-,-,u
avac1239,-,-,-,p,u,k,-,-,-,-,u
kaya1329,-,-,-,p,u,k,-,-,-,-,u
east2555,-,-,-,p,u,k,-,-,-,-,u
para1311,-,-,-,p,u,k,-,-,-,-,u
mbya1239,-,-,-,p,o,k,-,-,-,-,u
guar1292,-,-,-,p,u,k,-,-,-,-,u
urub1250,-,-,-,p,u,k,-,-,-,-,u
nhen1239,-,-,-,p,u,k,-,-,-,-,u
amun1246,-,-,-,p,u,k,-,-,-,-,u
urue1240,-,-,-,p,u,k,u,r,e,h,u
tenh1241,-,-,-,p,u,k,-,-,-,-,u
emer1243,-,-,-,p,u,k,-,-,-,-,u
toca1235,-,-,-,p,o,k,-,-,-,-,o
para1312,-,-,-,p,o,k,-,-,-,-,o
tapi1254,-,-,-,p,o,k,-,-,-,-,o
suru1262,-,-,-,p,u,k,-,-,-,-,u
guaj1256,-,-,-,p,u,k,-,-,-,-,u
araw1273,-,-,-,p,u,k,-,-,-,-,u
coca1259,i,-,-,p,u,k,-,-,-,-,u
omag1248,i,-,-,p,u,k,-,-,-,-,u
ache1246,-,-,-,p,u,k,-,-,-,-,u
yuqu1240,e,-,-,r,u,b,-,-,-,-,i
siri1273,-,-,-,e,o,k,-,-,-,-,o
sate1243,3,w,o,p,-,-,-,-,-,-,-
awet1244,-,-,-,p,u,k,-,-,-,-,u
