language,x1,x2,x3,x4,x5,x6
temb1276,k,u,r,u,r,u
xing1248,k,u,r,u,r,u
kama1373,k,u,r,u,r,u
avac1239,-,-,Z,u,-,i
kaya1329,-,-,y,u,7,i
east2555,k,u,r,u,r,u
para1311,k,u,r,u,r,u
mbya1239,k,u,r,u,r,u
guar1292,k,u,r,u,r,u
urub1250,k,u,r,u,r,u
nhen1239,k,u,r,u,r,u
amun1246,k,u,r,u,r,u
urue1240,k,u,r,u,r,u
tenh1241,k,u,r,u,r,u
emer1243,k,-,-,3,t,o
toca1235,-,i,t,o,-,i
para1312,k,o,r,o,r,o
suru1262,k,u,r,u,r,u
guaj1256,k,u,r,u,r,u
ache1246,k,3,r,u,r,u
xeta1241,k,o,r,a,r,a
siri1273,k,u,r,u,r,u
sate1243,w,a,7,a,s,a
