language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
temb1276,k,u,p,-,i,7,-,-,i,-
xing1248,k,u,p,-,i,7,-,-,i,-
kama1373,k,u,p,-,i,7,-,-,i,-
waya1270,k,u,p,-,i,7,-,-,i,-
avac1239,k,u,p,-,-,-,-,-,i,-
kaya1329,k,u,p,-,i,7,-,-,a,-
east2555,k,u,p,-,i,-,-,-,i,-
para1311,k,u,p,-,i,7,-,-,i,-
mbya1239,k,u,p,-,i,7,-,-,i,-
guar1292,k,u,p,-,3,-,-,-,i,-
urub1250,k,u,p,-,i,7,-,-,i,-
nhen1239,k,u,p,-,i,-,-,-,i,-
tenh1241,k,u,p,-,i,7,-,-,i,-
emer1243,k,u,p,-,i,-,-,-,i,-
toca1235,k,o,p,-,i,7,-,-,i,-
suru1262,k,u,p,-,i,7,-,-,i,-
guaj1256,k,u,p,-,i,7,-,-,i,-
araw1273,k,o,p,-,i,7,-,-,i,-
coca1259,k,u,p,-,e,-,-,-,a,-
xeta1241,-,-,p,a,i,t,k,r,i,7
sate1243,N,u,p,-,i,7,-,-,a,-
awet1244,k,u,p,-,i,7,-,-,a,-
