language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
tupi1273,3,b,3,t,3,r,-,-,-,-
guaj1255,3,w,3,t,3,r,-,-,-,-
kama1373,3,w,3,7,a,m,-,-,-,-
waya1270,3,w,3,t,3,-,-,-,-,-
east2555,3,v,3,t,3,-,-,-,-,-
para1311,3,b,3,t,3,-,-,-,-,-
mbya1239,3,v,3,t,3,-,-,-,-,-
guar1292,3,b,3,t,3,r,-,-,-,-
nhen1239,i,w,i,t,i,r,-,-,-,a
kaya1329,3,w,3,7,a,m,u,k,-,u
amun1246,3,w,3,t,3,r,u,h,u,a
urue1240,3,w,3,t,3,r,-,-,-,a
paus1244,i,w,i,t,i,-,-,-,-,-
emer1243,-,w,3,t,u,l,-,-,-,-
para1312,3,b,3,t,3,r,-,-,-,-
coca1259,3,w,a,t,a,-,-,-,-,-
yuqu1240,i,b,i,h,u,-,-,-,-,a
siri1273,i,b,i,t,i,-,-,-,-,-
