language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
temb1276,-,-,a,n,-,-,-,-,a,-,m,-,-,-,-
tupi1273,-,-,a,n,-,-,-,-,a,-,m,-,-,-,-
guaj1255,-,y,a,n,-,-,-,-,a,-,g,a,t,u,-
urub1250,-,-,a,n,-,-,-,-,a,-,m,-,-,-,-
waya1270,-,-,a,n,-,-,-,-,a,-,-,-,-,-,-
east2555,-,p,o,w,-,-,-,-,a,s,u,-,-,-,-
para1311,-,p,o,h,-,-,-,-,3,-,i,-,-,-,-
mbya1239,-,-,a,n,-,-,-,-,a,-,-,-,-,-,-
guar1292,i,p,-,-,-,-,-,-,-,-,i,-,-,-,-
amun1246,-,-,a,n,-,-,-,-,a,-,m,-,-,-,-
urue1240,-,-,a,n,-,-,-,-,a,-,m,-,-,-,-
tenh1241,-,-,a,n,-,-,-,-,a,-,m,-,-,-,-
paus1244,-,8,a,n,-,-,-,-,a,-,-,-,-,-,-
emer1243,-,-,a,n,-,-,-,-,a,-,m,-,-,-,-
para1312,-,p,a,-,-,-,-,-,o,-,h,-,-,o,-
suru1262,-,p,-,-,-,-,-,-,u,-,r,-,-,u,N
coca1259,-,k,u,r,u,k,u,r,-,-,-,-,-,u,-
omag1248,-,-,-,n,u,-,a,y,a,-,S,-,-,i,-
siri1273,-,e,a,n,-,-,-,-,a,-,-,-,-,-,-
sate1243,i,w,a,t,-,-,-,-,o,-,-,-,-,-,-
