language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
temb1276,k,w,-,-,-,a,n,-,-,u,-,-,-
waya1270,k,w,-,-,-,a,n,-,-,u,-,-,-
avac1239,k,w,-,-,-,a,n,-,-,u,-,-,-
east2555,k,u,-,i,-,-,-,-,-,-,-,-,i
para1311,k,u,r,e,k,a,7,a,g,u,-,-,3
mbya1239,k,u,-,-,-,-,-,-,-,-,-,-,i
urub1250,k,w,-,-,-,a,n,-,-,u,-,-,-
nhen1239,k,w,-,-,-,a,n,-,-,u,-,-,-
tenh1241,k,w,-,-,-,i,7,-,-,i,-,-,-
emer1243,k,-,-,-,-,-,-,-,-,u,i,7,i
suru1262,k,w,-,-,-,a,n,-,-,u,-,-,-
coca1259,k,w,-,-,-,a,n,a,y,u,-,w,a
siri1273,t,-,-,-,-,a,-,-,-,e,-,-,-
sate1243,-,y,-,-,-,-,-,-,-,u,-,7,i
