language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
temb1276,-,-,-,-,z,-,-,a,n,-
tupi1273,-,-,-,-,5,-,-,a,n,-
guaj1255,-,-,-,-,z,-,-,a,n,-
xing1248,-,-,-,o,5,-,-,3,n,-
kama1373,-,-,-,-,y,-,-,a,n,-
urub1250,-,-,-,-,y,-,-,a,n,-
waya1270,-,-,-,a,y,-,-,a,-,-
avac1239,-,-,-,-,w,-,-,a,k,-
east2555,-,-,-,-,s,-,-,i,-,-
para1311,-,-,-,-,5,-,-,a,n,i
mbya1239,-,-,-,-,5,-,-,a,-,-
guar1292,-,-,-,-,5,-,-,a,-,-
nhen1239,-,-,-,-,y,-,-,a,n,a
kaya1329,-,-,-,o,y,-,-,a,n,-
amun1246,-,-,-,-,5,-,-,a,n,-
urue1240,-,-,-,-,5,-,-,a,n,-
tenh1241,-,-,-,-,5,-,-,a,n,-
paus1244,-,-,-,-,8,-,-,a,n,3
emer1243,-,-,-,-,n,-,-,a,n,-
toca1235,-,-,-,-,s,-,-,o,n,-
para1312,-,-,-,-,C,-,-,o,n,-
tapi1254,-,-,-,3,y,-,-,-,-,-
suru1262,-,-,-,-,s,-,-,o,n,-
anam1249,-,-,-,-,y,-,-,3,-,-
guaj1256,w,-,-,3,h,-,-,3,-,-
araw1273,-,-,-,-,y,-,-,i,-,-
coca1259,-,-,-,-,y,a,p,a,n,a
omag1248,-,-,-,-,y,a,p,a,n,a
ache1246,m,3,r,3,r,-,-,o,-,-
yuqu1240,-,-,-,-,y,-,-,a,-,-
siri1273,-,-,-,-,C,-,-,a,-,-
sate1243,-,-,-,-,p,-,-,u,t,-
awet1244,-,-,-,-,t,-,-,a,n,-
