language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
temb1276,-,a,-,-,y,m,-,-,e,-,-,-
xing1248,-,a,-,-,i,m,-,-,e,-,-,-
kama1373,-,a,-,-,y,m,-,-,e,-,-,-
waya1270,-,a,-,-,y,m,-,-,e,-,-,-
avac1239,-,a,-,-,i,m,-,-,e,-,-,-
kaya1329,-,a,-,-,i,m,-,-,e,-,-,-
east2555,h,a,-,-,i,m,-,-,e,-,-,-
para1311,h,a,-,-,i,m,e,7,e,-,-,-
mbya1239,-,a,-,-,i,m,e,7,e,-,-,-
guar1292,-,a,-,-,y,m,-,-,e,-,-,-
urub1250,-,a,-,-,y,m,-,-,e,-,-,-
nhen1239,-,a,-,-,i,m,-,-,e,-,-,-
amun1246,-,a,-,-,i,m,-,-,e,r,u,N
tenh1241,-,a,-,-,i,m,-,-,e,r,u,N
emer1243,-,a,-,-,i,m,-,b,e,-,-,-
toca1235,-,o,-,-,i,m,-,-,e,-,-,-
para1312,-,a,k,w,a,7,-,-,a,g,-,-
tapi1254,-,3,-,-,i,m,e,h,e,-,-,-
guaj1256,-,a,-,-,-,m,-,-,e,-,-,-
araw1273,-,-,-,-,-,m,e,7,e,-,-,-
coca1259,-,a,-,-,i,m,-,-,i,t,a,-
omag1248,s,a,-,-,y,m,-,-,i,k,a,-
siri1273,-,e,-,r,i,m,-,-,e,-,-,-
