language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
xing1248,-,a,-,-,-,-,i,-,b,e,r,-
kama1373,y,a,-,-,7,-,i,-,w,e,r,-
waya1270,y,a,-,-,-,-,i,-,w,e,-,-
east2555,k,a,-,-,v,-,i,-,-,a,-,-
para1311,b,a,-,-,-,-,i,-,-,-,-,-
mbya1239,b,a,-,-,-,-,i,k,u,e,-,-
urub1250,r,a,-,-,-,-,i,-,-,-,-,-
nhen1239,p,u,-,-,S,-,i,-,w,e,r,a
amun1246,t,e,-,-,-,-,7,-,b,a,r,-
urue1240,t,e,-,-,-,-,7,-,b,a,r,-
tenh1241,t,e,-,-,-,-,7,-,b,a,r,-
toca1235,-,a,-,-,w,a,3,-,p,a,m,-
para1312,p,i,-,-,7,e,i,-,7,3,m,-
guaj1256,m,3,-,-,n,-,3,-,h,3,-,-
coca1259,-,a,-,-,-,-,3,-,c,e,-,-
omag1248,-,a,-,-,-,-,i,-,s,i,-,-
yuqu1240,n,a,n,o,N,-,i,-,-,a,-,-
siri1273,-,e,-,-,-,-,i,-,k,a,-,-
sate1243,k,a,-,-,h,-,u,-,7,i,-,-
