language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
temb1276,-,p,o,-,r,-,-,a,c,e,y
xing1248,-,p,o,-,r,-,-,a,h,a,y
kama1373,-,p,o,-,r,-,-,a,h,a,y
waya1270,-,p,3,-,l,-,-,a,s,a,y
avac1239,-,p,o,-,r,-,-,-,-,a,y
kaya1329,-,y,e,-,r,-,-,o,k,a,u
east2555,-,p,u,-,r,-,-,a,-,e,-
para1311,-,p,u,-,r,-,-,a,h,e,y
mbya1239,d,Z,e,-,r,-,-,o,k,3,-
guar1292,-,p,-,-,-,-,-,3,b,o,y
urub1250,-,p,u,-,r,-,-,a,h,a,i
nhen1239,-,p,u,-,r,-,-,a,s,-,i
urue1240,-,p,3,-,-,-,-,-,-,-,-
tenh1241,-,p,3,-,-,-,-,-,-,-,-
emer1243,-,p,o,-,r,-,-,a,h,a,t
toca1235,-,p,a,-,r,-,-,a,h,a,y
para1312,-,p,o,-,r,-,-,a,h,a,C
tapi1254,-,m,a,-,-,-,-,a,n,a,n
suru1262,-,p,u,-,r,-,-,a,h,a,y
araw1273,-,p,u,-,r,-,-,a,-,a,y
coca1259,-,p,u,-,r,-,-,a,C,-,i
omag1248,-,y,a,-,r,u,p,a,S,-,i
ache1246,-,p,-,-,r,-,-,e,7,e,-
yuqu1240,-,y,i,-,r,-,-,u,k,i,-
siri1273,d,Z,e,-,r,-,-,o,k,3,-
sate1243,-,h,a,i,r,-,-,u,-,-,-
awet1244,-,-,a,-,Z,-,-,u,-,-,-
