language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
temb1276,-,-,3,n,-,e,h,e,m,-
xing1248,-,-,3,n,-,o,h,e,m,-
kama1373,w,-,o,t,-,-,-,-,-,-
waya1270,-,-,3,n,-,-,-,e,-,-
kaya1329,-,-,3,n,-,e,-,e,m,-
east2555,t,-,3,n,-,e,-,e,-,-
para1311,t,-,e,n,-,3,h,e,-,-
mbya1239,t,-,3,n,-,3,h,e,-,-
guar1292,t,-,e,n,-,3,h,e,-,-
urub1250,-,-,3,r,-,3,h,e,m,-
nhen1239,t,-,e,r,-,e,s,e,m,u
amun1246,-,-,3,n,-,a,h,e,m,-
urue1240,-,-,3,n,-,a,h,e,m,-
tenh1241,-,-,3,n,-,3,h,e,m,-
emer1243,p,-,i,t,-,o,g,-,-,-
toca1235,-,-,3,n,-,e,h,e,m,-
para1312,-,-,3,n,-,e,h,e,m,-
suru1262,-,-,3,n,-,e,h,e,m,-
coca1259,-,-,i,m,-,i,c,a,m,a
omag1248,t,-,i,m,-,i,s,a,m,a
ache1246,-,-,e,m,-,-,b,e,-,-
xeta1241,m,b,3,-,-,a,y,e,-,-
yuqu1240,-,-,-,-,-,i,s,e,-,-
siri1273,-,-,-,m,b,i,s,e,-,-
sate1243,-,-,-,-,-,-,h,3,t,-
