language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
temb1276,-,-,-,-,m,-,-,-,3,r,-,-,3,-
tupi1273,k,w,e,-,p,-,-,-,-,-,-,-,e,-
guaj1255,-,-,-,-,m,u,-,-,i,t,-,-,e,-
xing1248,-,-,-,-,m,u,-,-,i,t,-,-,e,-
kama1373,-,-,a,-,m,o,-,-,e,t,-,-,e,-
urub1250,-,-,-,-,p,a,-,-,i,t,-,-,e,-
waya1270,k,-,o,y,p,-,-,-,-,-,-,-,e,-
avac1239,-,-,a,-,m,o,-,-,e,t,-,-,e,-
east2555,-,-,-,-,m,o,m,-,3,r,-,-,3,-
para1311,-,-,-,-,m,o,m,-,3,r,-,-,3,-
mbya1239,-,-,-,-,m,o,m,-,3,r,-,-,3,-
guar1292,-,-,a,-,m,o,m,b,3,r,-,-,3,-
kaya1329,-,-,-,-,m,u,-,-,-,k,-,-,u,-
amun1246,-,-,-,-,-,-,-,-,i,r,u,p,e,-
urue1240,-,-,-,-,-,-,-,-,3,r,u,p,e,-
tenh1241,-,-,-,-,-,-,-,-,i,r,u,p,e,-
emer1243,-,-,-,-,w,-,-,-,3,C,-,-,3,-
toca1235,k,-,-,-,w,-,-,-,-,-,-,-,e,-
tapi1254,-,-,-,-,m,-,-,-,-,-,-,-,o,-
guaj1256,-,-,a,-,m,-,-,-,e,t,-,-,e,-
araw1273,-,-,-,-,-,-,-,-,-,r,u,p,e,-
coca1259,-,-,a,-,m,u,-,-,-,c,-,-,e,-
omag1248,-,-,a,-,m,u,-,-,-,s,-,-,i,-
yuqu1240,-,-,-,-,p,-,-,-,e,y,-,-,e,-
siri1273,-,-,-,-,p,-,-,-,e,-,-,-,e,-
sate1243,-,-,-,-,p,-,-,-,-,-,-,-,3,a
awet1244,k,-,o,y,p,-,-,-,-,-,-,-,e,-
