language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
tupi1273,m,o,y,-,-,e,b,-,-,-,-,3,r
guaj1255,-,u,-,-,-,-,h,-,-,-,-,u,k
urub1250,-,-,w,-,-,e,7,-,-,-,-,e,n
avac1239,-,-,w,-,-,-,-,-,-,-,-,e,n
east2555,g,-,w,-,-,e,-,-,-,-,-,e,-
para1311,g,-,w,-,-,e,7,-,-,-,-,e,-
mbya1239,m,-,b,o,y,e,b,-,-,-,-,3,-
guar1292,-,-,w,-,-,e,7,-,-,-,-,e,-
nhen1239,-,-,w,-,-,e,n,-,-,-,-,a,-
kaya1329,m,o,p,-,-,3,7,a,p,o,y,3,-
amun1246,-,-,p,o,p,o,y,-,-,-,-,3,-
urue1240,-,-,p,-,-,o,y,-,-,-,-,u,-
paus1244,-,-,w,e,w,e,7,-,-,-,-,e,-
emer1243,-,-,-,-,-,u,g,-,-,-,-,-,-
para1312,-,-,b,-,-,e,7,-,-,-,-,e,n
anam1249,-,-,-,-,-,e,7,-,-,-,-,e,-
guaj1256,-,-,-,-,-,-,h,-,-,-,-,u,-
araw1273,p,-,w,-,-,i,h,-,-,-,-,i,-
coca1259,-,-,w,-,-,e,n,-,-,-,-,e,-
omag1248,-,-,w,-,-,i,n,-,-,-,-,a,-
yuqu1240,k,-,w,-,-,-,-,-,-,-,-,e,-
siri1273,k,-,w,-,-,e,-,-,-,-,-,e,-
awet1244,-,-,-,-,-,e,7,-,-,-,-,e,n
