language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28
temb1276,-,-,k,-,3,-,w,-,-,a,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-
tupi1273,-,-,k,-,3,g,w,-,-,a,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-
xing1248,-,-,k,-,3,-,w,-,-,a,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-
kama1373,-,-,k,-,3,-,w,-,-,a,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-
urub1250,-,-,k,-,3,-,w,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
waya1270,-,-,k,-,3,-,w,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
avac1239,-,-,k,-,3,-,w,-,-,a,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-
east2555,-,-,k,-,3,-,w,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
para1311,-,-,k,-,3,-,w,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mbya1239,-,-,k,-,3,g,w,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
guar1292,-,-,k,w,i,g,w,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nhen1239,-,-,k,-,i,-,w,-,-,a,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,a
kaya1329,-,-,k,-,3,7,w,-,-,a,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-
amun1246,-,-,k,-,3,g,w,-,-,a,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-
urue1240,-,-,k,-,3,g,w,-,-,a,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-
tenh1241,-,-,k,-,3,g,w,-,-,a,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-
paus1244,-,-,k,-,i,-,w,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
emer1243,-,-,k,-,3,-,w,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
toca1235,-,-,k,-,3,-,w,-,-,a,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-
para1312,-,-,7,-,a,-,w,-,-,a,p,o,k,a,t,o,t,a,w,-,-,-,-,-,-,-,-,a
araw1273,-,-,C,-,i,-,b,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
coca1259,-,-,k,-,3,-,w,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
omag1248,-,-,k,-,3,-,w,a,w,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
yuqu1240,-,-,-,-,a,-,b,-,-,a,-,-,-,-,-,-,-,i,b,i,t,i,r,o,n,k,y,a
sate1243,-,-,k,-,3,-,w,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
awet1244,7,a,k,-,3,-,w,-,-,a,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-
