language,x1,x2,x3,x4,x5,x6,x7,x8
temb1276,-,-,e,-,s,-,a,k
tupi1273,-,-,e,p,y,-,a,k
guaj1255,-,-,e,-,C,-,a,k
xing1248,-,-,e,-,C,-,a,k
kama1373,-,-,e,-,c,-,a,k
urub1250,-,-,-,-,s,-,a,k
waya1270,-,-,e,-,s,-,a,-
avac1239,m,a,e,-,-,-,-,-
east2555,-,-,e,-,C,-,a,-
para1311,h,-,e,-,C,-,a,-
mbya1239,-,-,e,-,C,-,a,-
guar1292,-,-,e,-,p,i,a,-
nhen1239,m,-,a,-,-,-,a,-
kaya1329,-,-,e,-,s,-,a,k
amun1246,-,-,e,-,p,i,e,k
urue1240,-,-,e,-,p,i,e,k
tenh1241,-,-,e,-,p,i,e,-
paus1244,-,-,e,-,p,-,a,-
emer1243,-,-,e,-,s,-,a,g
toca1235,-,-,e,-,s,-,a,-
para1312,-,-,e,-,C,-,a,n
tapi1254,-,-,i,-,C,-,a,k
anam1249,-,-,e,-,c,-,a,k
guaj1256,-,-,-,-,C,-,a,-
araw1273,-,-,e,-,C,-,a,-
coca1259,-,-,u,-,m,-,-,i
omag1248,-,-,u,-,m,-,a,y
yuqu1240,m,-,a,-,-,-,a,-
siri1273,-,-,e,-,-,-,a,-
awet1244,-,-,-,-,t,-,u,p
