language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
temb1276,-,-,-,-,t,i,N,-,-,-,-
tupi1273,-,-,-,-,t,i,N,-,-,-,-
guaj1255,-,-,-,-,c,i,N,-,-,-,-
xing1248,-,-,-,-,C,i,N,-,-,-,-
kama1373,-,-,-,-,c,i,N,-,-,-,-
urub1250,-,-,-,-,S,i,-,-,-,-,-
waya1270,-,-,-,-,s,i,-,-,-,-,-
avac1239,-,-,-,-,t,i,N,-,-,-,-
east2555,-,-,-,-,t,i,i,-,-,-,-
para1311,m,o,r,o,t,i,-,-,-,-,-
mbya1239,-,-,-,-,C,i,i,-,-,-,-
guar1292,-,-,-,-,C,i,-,-,-,-,-
nhen1239,-,-,-,-,t,i,N,a,-,-,-
kaya1329,-,-,-,-,s,i,N,-,-,-,-
amun1246,-,-,-,-,t,i,N,a,h,i,m
urue1240,-,-,-,-,t,i,N,a,h,i,-
tenh1241,-,-,-,-,t,i,N,a,h,i,-
paus1244,-,-,-,-,c,3,-,-,-,-,-
emer1243,-,-,-,-,c,i,N,-,-,-,-
toca1235,-,-,-,-,C,i,N,-,-,-,-
para1312,-,-,-,-,C,i,g,-,-,-,-
tapi1254,-,-,-,-,s,i,N,-,-,-,-
suru1262,-,-,-,-,C,3,N,-,-,-,-
anam1249,-,-,-,-,C,i,-,-,-,-,-
guaj1256,-,-,-,-,C,u,-,-,-,-,-
araw1273,-,-,-,-,t,i,-,-,-,-,-
coca1259,-,-,-,-,t,i,n,-,-,i,-
omag1248,-,-,-,-,t,i,n,-,-,i,-
ache1246,-,-,-,-,C,i,-,-,-,-,-
yuqu1240,-,-,-,-,C,i,-,-,-,-,-
siri1273,-,-,-,-,S,i,-,-,-,-,-
sate1243,-,-,k,3,c,i,N,-,-,-,-
awet1244,-,-,-,-,t,i,N,-,-,-,-
