language,x1,x2,x3,x4,x5,x6
temb1276,-,a,k,-,u,-
xing1248,-,a,k,-,o,p
kama1373,-,a,k,-,u,p
waya1270,-,a,k,-,u,-
avac1239,-,a,k,-,u,p
kaya1329,-,a,k,-,u,p
east2555,-,a,k,-,u,-
para1311,-,a,k,-,u,-
mbya1239,-,a,k,-,u,-
guar1292,c,a,k,-,u,-
urub1250,-,a,k,-,u,-
nhen1239,s,a,k,-,u,-
amun1246,-,a,k,-,o,b
urue1240,-,a,k,-,o,b
tenh1241,-,a,k,-,u,b
emer1243,-,a,k,-,u,-
toca1235,-,a,k,-,o,m
para1312,-,a,k,-,o,m
tapi1254,-,a,k,-,o,p
suru1262,-,a,k,-,u,w
guaj1256,-,a,k,-,u,-
araw1273,-,a,k,-,u,-
coca1259,c,a,k,-,u,-
omag1248,s,a,k,-,u,-
ache1246,-,a,k,-,u,-
xeta1241,-,a,k,-,u,-
yuqu1240,y,a,k,y,u,-
siri1273,-,a,k,-,u,-
sate1243,-,a,k,-,u,p
awet1244,-,a,k,-,u,p
