language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
temb1276,-,-,-,-,n,-,-,-,3,n,3,-,-,-,-,-
tupi1273,-,-,-,-,n,-,-,-,a,n,a,-,-,-,-,-
guaj1255,-,-,-,-,n,-,-,-,a,n,a,-,-,-,-,-
urub1250,-,-,-,-,n,-,-,-,a,n,a,-,-,-,-,-
waya1270,-,-,-,-,n,-,-,-,a,n,a,-,-,-,-,-
east2555,k,-,-,a,r,a,g,w,a,t,a,-,-,-,-,-
mbya1239,k,-,-,a,r,a,g,w,a,t,a,-,-,7,-,i
nhen1239,-,-,-,-,n,-,-,-,a,n,a,-,-,-,-,-
amun1246,-,-,-,-,y,-,u,p,a,r,a,p,a,7,r,i
tenh1241,-,-,-,-,y,-,u,p,a,r,a,p,a,7,r,i
paus1244,-,-,-,3,n,-,-,-,3,n,3,-,-,-,-,-
emer1243,-,-,-,-,n,-,-,-,a,n,a,-,-,-,-,-
toca1235,-,-,-,-,n,-,-,-,a,n,a,-,-,-,-,-
para1312,C,o,p,a,r,a,-,p,a,r,a,-,-,-,-,-
araw1273,-,-,-,-,n,-,-,-,a,n,i,-,-,-,-,-
coca1259,-,-,-,-,n,-,-,-,a,n,a,-,-,-,-,-
omag1248,-,-,-,-,n,-,-,-,a,n,a,-,-,-,-,-
sate1243,-,-,-,-,n,-,-,-,a,n,a,-,-,-,-,-
awet1244,k,-,-,a,l,-,-,-,a,h,a,-,-,N,-,-
