language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
temb1276,-,z,-,-,a,-,y,7,o,-
xing1248,-,y,-,-,a,-,-,7,a,-
kama1373,-,y,-,-,a,-,e,7,o,-
waya1270,-,y,-,-,a,-,-,-,o,-
avac1239,d,Z,-,-,a,-,e,-,o,-
kaya1329,-,y,-,-,o,-,-,7,o,-
east2555,-,y,-,-,a,-,e,-,o,-
para1311,-,y,-,-,a,h,e,7,o,-
mbya1239,d,Z,-,-,a,-,e,7,o,-
guar1292,-,y,-,-,a,-,-,-,a,-
urub1250,-,y,-,-,i,S,i,7,u,-
nhen1239,-,y,-,-,a,S,i,-,u,-
amun1246,-,y,-,-,e,h,e,7,o,-
urue1240,-,y,-,-,e,h,e,7,o,-
tenh1241,-,y,-,-,e,h,e,7,o,-
emer1243,-,j,-,-,a,-,-,7,o,-
toca1235,-,C,a,-,a,-,-,7,a,-
para1312,-,C,-,-,a,-,-,7,a,-
tapi1254,-,C,-,-,a,-,y,7,a,-
suru1262,-,s,-,-,o,-,-,7,o,-
guaj1256,-,y,-,-,a,-,-,7,o,-
araw1273,-,y,-,-,a,-,-,7,a,-
coca1259,-,y,-,-,a,-,-,C,u,-
omag1248,-,y,-,-,a,-,-,S,u,a
ache1246,-,i,-,-,-,-,-,C,o,-
xeta1241,-,y,-,-,e,c,e,-,o,-
yuqu1240,-,y,i,r,a,s,e,-,-,-
siri1273,-,C,-,-,e,s,e,-,o,-
sate1243,-,w,-,-,a,-,-,k,-,-
awet1244,-,e,-,t,a,-,-,7,a,-
