language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
temb1276,-,-,-,-,-,-,k,-,w,-,-,e,r,-,-,-,a,-,w
tupi1273,-,-,-,-,-,-,p,-,w,-,-,e,r,-,-,-,a,-,b
guaj1255,m,u,-,-,-,-,k,-,-,-,-,-,-,-,-,-,a,t,u
xing1248,-,-,-,-,-,-,-,-,p,-,-,e,r,-,-,-,a,-,p
kama1373,-,-,-,-,-,-,k,-,w,-,-,e,r,-,-,-,a,-,p
waya1270,-,-,-,-,-,-,p,-,w,-,-,e,l,-,-,-,a,-,-
avac1239,-,-,-,-,-,-,p,-,w,-,-,e,r,-,-,-,a,-,b
east2555,-,-,-,-,-,-,k,-,w,-,-,e,r,-,-,-,a,-,-
para1311,-,-,-,-,-,-,k,-,w,-,-,e,r,-,-,-,a,-,-
mbya1239,-,-,-,-,-,-,k,-,w,-,-,e,r,a,-,m,a,-,-
nhen1239,-,-,-,-,-,-,k,-,w,-,-,e,k,-,-,-,a,t,u
kaya1329,-,-,-,-,-,-,-,-,p,-,-,e,r,-,-,-,a,-,p
amun1246,-,-,-,-,-,-,k,-,w,-,-,e,r,-,-,-,a,-,w
urue1240,-,-,-,-,-,-,k,-,w,-,-,e,r,-,-,-,a,-,w
tenh1241,-,-,-,-,-,-,k,-,w,-,-,e,r,-,-,-,a,-,w
paus1244,p,u,-,-,-,-,h,-,-,-,-,a,n,-,-,-,a,-,-
emer1243,-,-,-,-,-,-,g,-,w,-,-,e,l,-,-,-,a,-,-
toca1235,m,o,-,-,-,-,k,-,-,-,-,a,t,-,-,-,o,-,-
para1312,m,o,-,-,-,-,k,-,-,-,-,a,7,-,-,-,e,-,-
anam1249,-,-,-,-,-,-,p,-,w,-,-,a,r,-,-,-,a,-,-
guaj1256,-,-,-,-,-,-,k,-,w,-,-,e,r,-,-,-,a,-,-
coca1259,m,u,c,a,n,a,k,-,-,-,-,-,-,-,-,-,a,-,-
omag1248,m,u,s,a,n,a,k,-,-,-,-,-,-,-,-,-,a,-,-
ache1246,-,-,-,-,-,-,k,-,-,-,-,a,y,-,-,-,a,-,-
xeta1241,-,-,-,-,-,-,h,a,C,-,-,e,g,-,-,w,a,-,-
yuqu1240,-,-,-,-,-,-,-,-,b,-,-,e,r,a,s,i,a,-,-
siri1273,-,-,-,-,-,-,m,-,b,u,C,e,r,-,-,-,o,-,-
