language,x1,x2,x3,x4
yaru1257,i,m,i,-
orow1243,i,m,i,7
wany1246,i,m,i,-
wari1268,-,m,i,7
kuyu1236,i,m,i,7
itor1239,i,m,i,-
tora1263,i,m,i,-
