language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
urup1245,-,-,-,i,p,i,r,i,-,s,i,-
yaru1257,t,o,t,e,p,-,-,i,-,s,i,-
orow1243,-,-,-,i,p,i,y,i,-,s,i,-
wany1246,-,-,-,i,p,i,y,i,-,S,i,7
wari1268,-,-,-,-,w,i,n,a,t,S,i,7
kuyu1236,-,-,-,u,p,-,-,e,-,k,-,-
itor1239,-,-,-,u,p,w,-,i,-,k,-,-
tora1263,-,-,-,u,p,u,y,e,-,S,i,-
kite1237,-,-,-,-,p,a,-,i,t,S,e,-
chap1269,-,-,-,u,p,-,-,a,t,S,i,-
